segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s,status_trips,completed_trips,cancelled_trips,other_status_trips,outcome_trips,completion_rate,cancellation_rate,temporal_class,geographical_class,flexibility_type,temporal_quartile,geographical_group,temporal_demand_opportunity,geographical_demand_opportunity
Nutrition | r26_c9 | Friday,Nutrition,r26_c9,Friday,56,53,True,07:30-08:00,0.9821428571428571,2,0.017857142857142905,29.99999999999992,0.5357142857142857,0.004464285714285714,True,True,0.017857142857142905,29.99999999999992,0.5357142857142857,0.004464285714285714,0.017857142857142905,29.99999999999992,0.004464285714285714,1.0,1.0,0.0,1.0,0.0,r25_c10,56.0,1.0,True,0.0,1.0,0.0,r25_c10,56.0,1.0,0.0,56,44,11,1,55,0.8,0.2,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Nutrition | r26_c9 | Monday,Nutrition,r26_c9,Monday,53,52,True,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r25_c10,53.0,1.0,True,0.0,1.0,0.0,r25_c10,53.0,1.0,0.0,53,37,16,0,53,0.6981132075471698,0.3018867924528302,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.0,0.0
Nutrition | r26_c9 | Thursday,Nutrition,r26_c9,Thursday,55,52,True,07:30-08:00,0.9818181818181818,2,0.018181818181818188,29.99999999999999,0.5454545454545454,0.004545454545454545,True,True,0.018181818181818188,29.99999999999999,0.5454545454545454,0.004545454545454545,0.018181818181818188,29.99999999999999,0.004545454545454545,1.0,1.0,0.0,1.0,0.0,r25_c10,55.0,1.0,True,0.0,1.0,0.0,r25_c10,55.0,1.0,0.0,55,47,8,0,55,0.8545454545454545,0.14545454545454545,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Nutrition | r26_c9 | Tuesday,Nutrition,r26_c9,Tuesday,54,52,True,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r25_c10,54.0,1.0,True,0.0,1.0,0.0,r25_c10,54.0,1.0,0.0,54,44,10,0,54,0.8148148148148148,0.18518518518518517,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.0,0.0
Nutrition | r26_c9 | Wednesday,Nutrition,r26_c9,Wednesday,58,52,True,07:30-08:00,0.9655172413793104,2,0.03448275862068961,30.00000000000004,1.0344827586206897,0.008620689655172414,True,True,0.03448275862068961,30.00000000000004,1.0344827586206897,0.008620689655172414,0.03448275862068961,30.00000000000004,0.008620689655172414,1.0,1.0,0.0,1.0,0.0,r25_c10,58.0,1.0,True,0.0,1.0,0.0,r25_c10,58.0,1.0,0.0,58,47,11,0,58,0.8103448275862069,0.1896551724137931,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.5,0.0
Nutrition | r27_c10 | Friday,Nutrition,r27_c10,Friday,82,53,True,08:30-09:00,0.6463414634146342,2,0.35365853658536583,30.0,10.609756097560975,0.08841463414634146,True,True,0.35365853658536583,30.0,10.609756097560975,0.08841463414634146,0.35365853658536583,30.0,0.08841463414634146,1.0,1.0,0.0,1.0,0.0,r27_c11,82.0,1.0,True,0.0,1.0,0.0,r27_c11,82.0,1.0,0.0,82,59,20,3,79,0.7468354430379747,0.25316455696202533,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,7.25,0.0
Nutrition | r27_c10 | Monday,Nutrition,r27_c10,Monday,80,52,True,08:30-09:00,0.6375,2,0.36250000000000004,29.999999999999996,10.875,0.090625,True,True,0.36250000000000004,29.999999999999996,10.875,0.090625,0.36250000000000004,29.999999999999996,0.090625,1.0,1.0,0.0,1.0,0.0,r27_c11,80.0,1.0,True,0.0,1.0,0.0,r27_c11,80.0,1.0,0.0,80,51,28,1,79,0.6455696202531646,0.35443037974683544,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,7.25,0.0
Nutrition | r27_c10 | Thursday,Nutrition,r27_c10,Thursday,80,52,True,08:30-09:00,0.65,2,0.35,30.000000000000004,10.5,0.0875,True,True,0.35,30.000000000000004,10.5,0.0875,0.35,30.000000000000004,0.0875,1.0,1.0,0.0,1.0,0.0,r27_c11,80.0,1.0,True,0.0,1.0,0.0,r27_c11,80.0,1.0,0.0,80,61,16,3,77,0.7922077922077922,0.2077922077922078,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,7.0,0.0
Nutrition | r27_c10 | Tuesday,Nutrition,r27_c10,Tuesday,67,52,True,08:30-09:00,0.7761194029850746,2,0.22388059701492535,30.000000000000004,6.7164179104477615,0.055970149253731345,True,True,0.22388059701492535,30.000000000000004,6.7164179104477615,0.055970149253731345,0.22388059701492535,30.000000000000004,0.055970149253731345,1.0,1.0,0.0,1.0,0.0,r27_c11,67.0,1.0,True,0.0,1.0,0.0,r27_c11,67.0,1.0,0.0,67,52,10,5,62,0.8387096774193549,0.16129032258064516,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,3.75,0.0
Nutrition | r27_c10 | Wednesday,Nutrition,r27_c10,Wednesday,85,52,True,08:30-09:00,0.6352941176470588,3,0.3647058823529412,31.935483870967744,11.647058823529413,0.09705882352941177,True,True,0.3647058823529412,31.935483870967744,11.647058823529413,0.09705882352941177,0.3647058823529412,31.935483870967744,0.09705882352941177,1.0,1.0,0.0,1.0,0.0,r27_c11,85.0,1.0,True,0.0,1.0,0.0,r27_c11,85.0,1.0,0.0,85,62,20,3,82,0.7560975609756098,0.24390243902439024,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,8.25,0.0
Nutrition | r27_c11 | Friday,Nutrition,r27_c11,Friday,430,53,True,13:00-13:30,0.6883720930232559,3,0.31162790697674414,266.41791044776124,83.0232558139535,0.308139534883721,True,True,0.31162790697674414,266.41791044776124,83.0232558139535,0.308139534883721,0.31162790697674414,266.41791044776124,0.308139534883721,4.0,0.4318658734451054,3.0,2.3155337374142166,0.5681341265548946,r27_c11,262.0,0.6093023255813953,True,3.0,2.3155337374142166,0.5681341265548946,r27_c11,262.0,0.6093023255813953,0.5681341265548946,430,237,171,22,408,0.5808823529411765,0.41911764705882354,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 middle,132.50000000000003,244.2976744186047
Nutrition | r27_c11 | Monday,Nutrition,r27_c11,Monday,307,52,True,13:00-13:30,0.745928338762215,2,0.254071661237785,270.0,68.59934853420195,0.254071661237785,True,True,0.254071661237785,270.0,68.59934853420195,0.254071661237785,0.254071661237785,270.0,0.254071661237785,4.0,0.3467729100574012,3.0,2.8837316035859617,0.6532270899425988,r27_c11,152.0,0.495114006514658,True,3.0,2.8837316035859617,0.6532270899425988,r27_c11,152.0,0.495114006514658,0.6532270899425988,307,163,123,21,286,0.5699300699300699,0.43006993006993005,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 middle,78.0,200.54071661237785
Nutrition | r27_c11 | Thursday,Nutrition,r27_c11,Thursday,231,52,True,13:00-13:30,0.9177489177489178,5,0.08225108225108224,200.52631578947373,16.493506493506494,0.06709956709956712,True,True,0.08225108225108224,200.52631578947373,16.493506493506494,0.06709956709956712,0.08225108225108224,200.52631578947373,0.06709956709956712,5.0,0.44311388467232626,4.0,2.2567561852400084,0.5568861153276737,r28_c11,130.0,0.5627705627705628,True,4.0,2.2567561852400084,0.5568861153276737,r28_c11,130.0,0.5627705627705628,0.5568861153276737,231,135,82,14,217,0.6221198156682027,0.3778801843317972,Lower temporal flexibility,Destination diversity observed,Lower temporal flexibility / Destination diversity observed,Q2,G>0 middle,15.500000000000004,128.64069264069263
Nutrition | r27_c11 | Tuesday,Nutrition,r27_c11,Tuesday,322,52,True,13:00-13:30,0.7795031055900621,3,0.22049689440993792,252.25352112676055,55.621118012422365,0.21118012422360247,True,True,0.22049689440993792,252.25352112676055,55.621118012422365,0.21118012422360247,0.22049689440993792,252.25352112676055,0.21118012422360247,5.0,0.3233864434242506,4.0,3.092275574112735,0.6766135565757494,r28_c11,130.0,0.40372670807453415,True,4.0,3.092275574112735,0.6766135565757494,r28_c11,130.0,0.40372670807453415,0.6766135565757494,322,204,106,12,310,0.6580645161290323,0.3419354838709677,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q3,G>0 higher,68.0,217.8695652173913
Nutrition | r27_c11 | Wednesday,Nutrition,r27_c11,Wednesday,480,52,True,13:00-13:30,0.6875,5,0.3125,257.2,80.375,0.29947916666666663,True,True,0.3125,257.2,80.375,0.29947916666666663,0.3125,257.2,0.29947916666666663,4.0,0.40781249999999997,3.0,2.452107279693487,0.5921875000000001,r27_c11,276.0,0.575,True,3.0,2.452107279693487,0.5921875000000001,r27_c11,276.0,0.575,0.5921875000000001,480,302,157,21,459,0.6579520697167756,0.3420479302832244,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 middle,143.74999999999997,284.25000000000006
Nutrition | r27_c12 | Friday,Nutrition,r27_c12,Friday,182,53,True,13:30-14:00,0.521978021978022,7,0.478021978021978,124.48275862068968,59.50549450549451,0.2664835164835165,True,True,0.478021978021978,124.48275862068968,59.50549450549451,0.2664835164835165,0.478021978021978,124.48275862068968,0.2664835164835165,6.0,0.30117135611641105,5.0,3.3203688853247795,0.6988286438835889,r26_c13,71.0,0.3901098901098901,True,5.0,3.3203688853247795,0.6988286438835889,r26_c13,71.0,0.3901098901098901,0.6988286438835889,182,99,83,0,182,0.5439560439560439,0.45604395604395603,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 higher,48.5,127.18681318681318
Nutrition | r27_c12 | Monday,Nutrition,r27_c12,Monday,168,52,True,13:30-14:00,0.49404761904761907,4,0.5059523809523809,118.23529411764706,59.82142857142857,0.2604166666666667,True,True,0.5059523809523809,118.23529411764706,59.82142857142857,0.2604166666666667,0.5059523809523809,118.23529411764706,0.2604166666666667,6.0,0.30187074829931976,5.0,3.3126760563380278,0.6981292517006803,r26_c13,63.0,0.375,True,5.0,3.3126760563380278,0.6981292517006803,r26_c13,63.0,0.375,0.6981292517006803,168,86,82,0,168,0.5119047619047619,0.4880952380952381,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 higher,43.75,117.28571428571429
Nutrition | r27_c12 | Thursday,Nutrition,r27_c12,Thursday,376,52,True,13:30-14:00,0.46808510638297873,8,0.5319148936170213,80.25,42.68617021276596,0.21675531914893617,True,True,0.5319148936170213,80.25,42.68617021276596,0.21675531914893617,0.5319148936170213,80.25,0.21675531914893617,7.0,0.29251075147125394,6.0,3.4186777578952463,0.7074892485287461,r26_c13,176.0,0.46808510638297873,True,6.0,3.4186777578952463,0.7074892485287461,r26_c13,176.0,0.46808510638297873,0.7074892485287461,376,228,142,6,370,0.6162162162162163,0.3837837837837838,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q3,G>0 higher,81.5,266.0159574468085
Nutrition | r27_c12 | Tuesday,Nutrition,r27_c12,Tuesday,365,52,True,13:30-14:00,0.4821917808219178,7,0.5178082191780822,82.06349206349205,42.4931506849315,0.2095890410958904,True,True,0.5178082191780822,82.06349206349205,42.4931506849315,0.2095890410958904,0.5178082191780822,82.06349206349205,0.2095890410958904,7.0,0.28552448864702573,6.0,3.502326559583585,0.7144755113529743,r26_c13,167.0,0.4575342465753425,True,6.0,3.502326559583585,0.7144755113529743,r26_c13,167.0,0.4575342465753425,0.7144755113529743,365,251,113,1,364,0.6895604395604396,0.31043956043956045,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q3,G>0 higher,76.5,260.7835616438356
Nutrition | r27_c12 | Wednesday,Nutrition,r27_c12,Wednesday,295,52,True,13:30-14:00,0.48135593220338985,5,0.5186440677966102,78.8235294117647,40.88135593220339,0.20593220338983048,True,True,0.5186440677966102,78.8235294117647,40.88135593220339,0.20593220338983048,0.5186440677966102,78.8235294117647,0.20593220338983048,6.0,0.2650847457627119,5.0,3.7723785166240402,0.7349152542372881,r26_c13,119.0,0.4033898305084746,True,5.0,3.7723785166240402,0.7349152542372881,r26_c13,119.0,0.4033898305084746,0.7349152542372881,295,192,97,6,289,0.6643598615916955,0.3356401384083045,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q3,G>0 higher,60.74999999999999,216.79999999999998
Nutrition | r27_c13 | Friday,Nutrition,r27_c13,Friday,12,10,True,09:00-09:30,0.5,3,0.5,40.0,20.0,0.16666666666666669,True,True,0.5,40.0,20.0,0.16666666666666669,0.5,40.0,0.16666666666666669,1.0,1.0,0.0,1.0,0.0,r27_c12,12.0,1.0,True,0.0,1.0,0.0,r27_c12,12.0,1.0,0.0,12,3,7,2,10,0.3,0.7,Higher temporal flexibility,Single destination observed,Higher temporal flexibility / Single destination observed,Q3,G=0 single destination,2.0,0.0
Nutrition | r27_c13 | Monday,Nutrition,r27_c13,Monday,11,8,True,08:30-09:00,0.5454545454545454,2,0.4545454545454546,29.999999999999996,13.636363636363637,0.11363636363636363,True,True,0.4545454545454546,29.999999999999996,13.636363636363637,0.11363636363636363,0.4545454545454546,29.999999999999996,0.11363636363636363,1.0,1.0,0.0,1.0,0.0,r27_c12,11.0,1.0,True,0.0,1.0,0.0,r27_c12,11.0,1.0,0.0,11,2,8,1,10,0.2,0.8,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,1.25,0.0
Nutrition | r27_c13 | Thursday,Nutrition,r27_c13,Thursday,24,21,True,08:30-09:00,0.9583333333333334,2,0.04166666666666663,30.00000000000003,1.25,0.010416666666666666,True,True,0.04166666666666663,30.00000000000003,1.25,0.010416666666666666,0.04166666666666663,30.00000000000003,0.010416666666666666,1.0,1.0,0.0,1.0,0.0,r27_c12,24.0,1.0,True,0.0,1.0,0.0,r27_c12,24.0,1.0,0.0,24,17,6,1,23,0.7391304347826086,0.2608695652173913,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Nutrition | r27_c13 | Tuesday,Nutrition,r27_c13,Tuesday,28,22,True,08:30-09:00,0.8571428571428571,3,0.1428571428571429,37.499999999999986,5.357142857142857,0.04464285714285714,True,True,0.1428571428571429,37.499999999999986,5.357142857142857,0.04464285714285714,0.1428571428571429,37.499999999999986,0.04464285714285714,1.0,1.0,0.0,1.0,0.0,r27_c12,28.0,1.0,True,0.0,1.0,0.0,r27_c12,28.0,1.0,0.0,28,16,10,2,26,0.6153846153846154,0.38461538461538464,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,1.2499999999999998,0.0
Nutrition | r27_c13 | Wednesday,Nutrition,r27_c13,Wednesday,14,10,True,08:30-09:00,0.5714285714285714,2,0.4285714285714286,29.999999999999996,12.857142857142856,0.10714285714285714,True,True,0.4285714285714286,29.999999999999996,12.857142857142856,0.10714285714285714,0.4285714285714286,29.999999999999996,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,r27_c12,14.0,1.0,True,0.0,1.0,0.0,r27_c12,14.0,1.0,0.0,14,3,8,3,11,0.2727272727272727,0.7272727272727273,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,1.5,0.0
Nutrition | r27_c14 | Wednesday,Nutrition,r27_c14,Wednesday,813,47,True,10:00-10:30,0.4194341943419434,7,0.5805658056580566,76.77966101694915,44.57564575645756,0.36469864698646987,True,True,0.5805658056580566,76.77966101694915,44.57564575645756,0.36469864698646987,0.5805658056580566,76.77966101694915,0.36469864698646987,4.0,0.3482901618684084,3.0,2.8711692418628285,0.6517098381315916,r27_c14,377.0,0.46371463714637146,True,3.0,2.8711692418628285,0.6517098381315916,r27_c14,377.0,0.46371463714637146,0.6517098381315916,813,369,444,0,813,0.45387453874538747,0.5461254612546126,Higher temporal flexibility,Destination diversity observed,Higher temporal flexibility / Destination diversity observed,Q4 highest,G>0 middle,296.5,529.840098400984
Nutrition | r27_c17 | Thursday,Nutrition,r27_c17,Thursday,24,14,True,13:30-14:00,0.6666666666666666,4,0.33333333333333337,41.24999999999999,13.75,0.11458333333333333,True,True,0.33333333333333337,41.24999999999999,13.75,0.11458333333333333,0.33333333333333337,41.24999999999999,0.11458333333333333,1.0,1.0,0.0,1.0,0.0,r33_c13,24.0,1.0,True,0.0,1.0,0.0,r33_c13,24.0,1.0,0.0,24,10,14,0,24,0.4166666666666667,0.5833333333333334,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,2.75,0.0
Nutrition | r27_c17 | Tuesday,Nutrition,r27_c17,Tuesday,19,14,True,13:30-14:00,0.7368421052631579,6,0.26315789473684215,65.99999999999999,17.36842105263158,0.14473684210526316,True,True,0.26315789473684215,65.99999999999999,17.36842105263158,0.14473684210526316,0.26315789473684215,65.99999999999999,0.14473684210526316,1.0,1.0,0.0,1.0,0.0,r33_c13,19.0,1.0,True,0.0,1.0,0.0,r33_c13,19.0,1.0,0.0,19,10,9,0,19,0.5263157894736842,0.47368421052631576,Higher temporal flexibility,Single destination observed,Higher temporal flexibility / Single destination observed,Q3,G=0 single destination,2.75,0.0
Nutrition | r28_c11 | Friday,Nutrition,r28_c11,Friday,59,53,True,08:30-09:00,0.8983050847457628,2,0.10169491525423724,30.000000000000018,3.050847457627119,0.025423728813559324,True,True,0.10169491525423724,30.000000000000018,3.050847457627119,0.025423728813559324,0.10169491525423724,30.000000000000018,0.025423728813559324,1.0,1.0,0.0,1.0,0.0,r27_c11,59.0,1.0,True,0.0,1.0,0.0,r27_c11,59.0,1.0,0.0,59,43,16,0,59,0.7288135593220338,0.2711864406779661,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,1.5,0.0
Nutrition | r28_c11 | Monday,Nutrition,r28_c11,Monday,58,52,True,08:30-09:00,0.896551724137931,2,0.10344827586206895,30.000000000000004,3.103448275862069,0.02586206896551724,True,True,0.10344827586206895,30.000000000000004,3.103448275862069,0.02586206896551724,0.10344827586206895,30.000000000000004,0.02586206896551724,1.0,1.0,0.0,1.0,0.0,r27_c11,58.0,1.0,True,0.0,1.0,0.0,r27_c11,58.0,1.0,0.0,58,33,22,3,55,0.6,0.4,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,1.5,0.0
Nutrition | r28_c11 | Thursday,Nutrition,r28_c11,Thursday,126,52,True,08:30-09:00,0.7698412698412699,2,0.23015873015873012,30.000000000000004,6.904761904761904,0.057539682539682536,True,True,0.23015873015873012,30.000000000000004,6.904761904761904,0.057539682539682536,0.23015873015873012,30.000000000000004,0.057539682539682536,1.0,1.0,0.0,1.0,0.0,r27_c11,126.0,1.0,True,0.0,1.0,0.0,r27_c11,126.0,1.0,0.0,126,81,30,15,111,0.7297297297297297,0.2702702702702703,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,7.25,0.0
Nutrition | r28_c11 | Tuesday,Nutrition,r28_c11,Tuesday,128,52,True,08:30-09:00,0.765625,2,0.234375,30.0,7.03125,0.05859375,True,True,0.234375,30.0,7.03125,0.05859375,0.234375,30.0,0.05859375,1.0,1.0,0.0,1.0,0.0,r27_c11,128.0,1.0,True,0.0,1.0,0.0,r27_c11,128.0,1.0,0.0,128,80,33,15,113,0.7079646017699115,0.2920353982300885,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,7.5,0.0
Nutrition | r28_c11 | Wednesday,Nutrition,r28_c11,Wednesday,108,52,True,08:30-09:00,0.8981481481481481,4,0.10185185185185186,43.636363636363626,4.444444444444444,0.037037037037037035,True,True,0.10185185185185186,43.636363636363626,4.444444444444444,0.037037037037037035,0.10185185185185186,43.636363636363626,0.037037037037037035,1.0,1.0,0.0,1.0,0.0,r27_c11,108.0,1.0,True,0.0,1.0,0.0,r27_c11,108.0,1.0,0.0,108,82,24,2,106,0.7735849056603774,0.22641509433962265,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,4.0,0.0
Nutrition | r28_c13 | Friday,Nutrition,r28_c13,Friday,38,25,True,08:00-08:30,0.5,3,0.5,30.0,15.0,0.125,True,True,0.5,30.0,15.0,0.125,0.5,30.0,0.125,1.0,1.0,0.0,1.0,0.0,r27_c12,38.0,1.0,True,0.0,1.0,0.0,r27_c12,38.0,1.0,0.0,38,20,18,0,38,0.5263157894736842,0.47368421052631576,Higher temporal flexibility,Single destination observed,Higher temporal flexibility / Single destination observed,Q3,G=0 single destination,4.75,0.0
Nutrition | r28_c13 | Monday,Nutrition,r28_c13,Monday,33,24,True,08:00-08:30,0.5454545454545454,2,0.4545454545454546,29.999999999999996,13.636363636363637,0.11363636363636363,True,True,0.4545454545454546,29.999999999999996,13.636363636363637,0.11363636363636363,0.4545454545454546,29.999999999999996,0.11363636363636363,1.0,1.0,0.0,1.0,0.0,r27_c12,33.0,1.0,True,0.0,1.0,0.0,r27_c12,33.0,1.0,0.0,33,18,15,0,33,0.5454545454545454,0.45454545454545453,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,3.75,0.0
Nutrition | r28_c13 | Thursday,Nutrition,r28_c13,Thursday,55,34,True,08:30-09:00,0.6181818181818182,2,0.38181818181818183,30.0,11.454545454545455,0.09545454545454546,True,True,0.38181818181818183,30.0,11.454545454545455,0.09545454545454546,0.38181818181818183,30.0,0.09545454545454546,1.0,1.0,0.0,1.0,0.0,r27_c12,55.0,1.0,True,0.0,1.0,0.0,r27_c12,55.0,1.0,0.0,55,21,29,5,50,0.42,0.58,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,5.25,0.0
Nutrition | r28_c13 | Tuesday,Nutrition,r28_c13,Tuesday,53,34,True,08:30-09:00,0.6037735849056604,3,0.39622641509433965,29.999999999999996,11.886792452830187,0.0990566037735849,True,True,0.39622641509433965,29.999999999999996,11.886792452830187,0.0990566037735849,0.39622641509433965,29.999999999999996,0.0990566037735849,1.0,1.0,0.0,1.0,0.0,r27_c12,53.0,1.0,True,0.0,1.0,0.0,r27_c12,53.0,1.0,0.0,53,27,20,6,47,0.574468085106383,0.425531914893617,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,5.25,0.0
Nutrition | r28_c13 | Wednesday,Nutrition,r28_c13,Wednesday,47,33,True,08:30-09:00,0.574468085106383,2,0.42553191489361697,30.000000000000004,12.76595744680851,0.10638297872340426,True,True,0.42553191489361697,30.000000000000004,12.76595744680851,0.10638297872340426,0.42553191489361697,30.000000000000004,0.10638297872340426,1.0,1.0,0.0,1.0,0.0,r27_c12,47.0,1.0,True,0.0,1.0,0.0,r27_c12,47.0,1.0,0.0,47,27,18,2,45,0.6,0.4,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,5.0,0.0
Nutrition | r28_c14 | Friday,Nutrition,r28_c14,Friday,40,35,True,07:30-08:00,0.95,2,0.050000000000000044,29.999999999999975,1.5,0.0125,True,True,0.050000000000000044,29.999999999999975,1.5,0.0125,0.050000000000000044,29.999999999999975,0.0125,1.0,1.0,0.0,1.0,0.0,r28_c16,40.0,1.0,True,0.0,1.0,0.0,r28_c16,40.0,1.0,0.0,40,27,12,1,39,0.6923076923076923,0.3076923076923077,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.5,0.0
Nutrition | r28_c14 | Monday,Nutrition,r28_c14,Monday,40,34,True,07:30-08:00,0.95,2,0.050000000000000044,29.999999999999975,1.5,0.0125,True,True,0.050000000000000044,29.999999999999975,1.5,0.0125,0.050000000000000044,29.999999999999975,0.0125,1.0,1.0,0.0,1.0,0.0,r28_c16,40.0,1.0,True,0.0,1.0,0.0,r28_c16,40.0,1.0,0.0,40,23,15,2,38,0.6052631578947368,0.39473684210526316,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.5,0.0
Nutrition | r28_c14 | Thursday,Nutrition,r28_c14,Thursday,40,35,True,07:30-08:00,0.975,2,0.025000000000000022,29.999999999999975,0.75,0.00625,True,True,0.025000000000000022,29.999999999999975,0.75,0.00625,0.025000000000000022,29.999999999999975,0.00625,1.0,1.0,0.0,1.0,0.0,r28_c16,40.0,1.0,True,0.0,1.0,0.0,r28_c16,40.0,1.0,0.0,40,30,10,0,40,0.75,0.25,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Nutrition | r28_c14 | Tuesday,Nutrition,r28_c14,Tuesday,40,35,True,07:30-08:00,0.975,2,0.025000000000000022,29.999999999999975,0.75,0.00625,True,True,0.025000000000000022,29.999999999999975,0.75,0.00625,0.025000000000000022,29.999999999999975,0.00625,1.0,1.0,0.0,1.0,0.0,r28_c16,40.0,1.0,True,0.0,1.0,0.0,r28_c16,40.0,1.0,0.0,40,29,11,0,40,0.725,0.275,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Nutrition | r28_c14 | Wednesday,Nutrition,r28_c14,Wednesday,45,36,True,07:30-08:00,0.9333333333333333,2,0.06666666666666665,150.00000000000003,10.0,0.06666666666666667,True,True,0.06666666666666665,150.00000000000003,10.0,0.06666666666666667,0.06666666666666665,150.00000000000003,0.06666666666666667,2.0,0.8755555555555556,1.0,1.1421319796954315,0.12444444444444436,r28_c16,42.0,0.9333333333333333,True,1.0,1.1421319796954315,0.12444444444444436,r28_c16,42.0,0.9333333333333333,0.12444444444444436,45,31,14,0,45,0.6888888888888889,0.3111111111111111,Lower temporal flexibility,Destination diversity observed,Lower temporal flexibility / Destination diversity observed,Q2,G>0 lower,3.0,5.599999999999996
