NAME,Total_Population,Median_Household_Income,Mean_Household_Income,Under_5,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_34,Age_35_to_44,Age_45_to_54,Age_55_to_64,Age_65_to_74,Age_75_plus,Income_Less_10k,Income_10k_15k,Income_15k_20k,Income_20k_25k,Income_25k_35k,Income_35k_50k,Income_50k_75k,Income_75k_100k,Income_100k_150k,Income_150k_200k,Income_200k_plus,White_Alone,Black_Alone,American_Indian_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,No_Schooling,High_School_Grad,Associates_Degree,Bachelors_Degree,Graduate_or_Professional_Degree,Total_Male,Total_Female,state,county,tract,block group
"Block Group 4, Census Tract 24.01, Jefferson County, Alabama",541.0,42000.0,16130000.0,29.0,23.0,6.0,0.0,0.0,0.0,0.0,11.0,66.0,24.0,49.0,25.0,41.0,5.0,31.0,12.0,18.0,0.0,36.0,16.0,30.0,5.0,301.0,207.0,5.0,0.0,0.0,6.0,22.0,0.0,53.0,34.0,156.0,81.0,249.0,292.0,1,73,2401,4
"Block Group 5, Census Tract 24.01, Jefferson County, Alabama",375.0,51830.0,15730800.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,18.0,55.0,14.0,9.0,0.0,0.0,9.0,25.0,8.0,9.0,8.0,7.0,37.0,9.0,196.0,143.0,0.0,11.0,0.0,9.0,16.0,0.0,18.0,12.0,51.0,46.0,219.0,156.0,1,73,2401,5
"Block Group 1, Census Tract 24.02, Jefferson County, Alabama",1227.0,27788.0,10529600.0,45.0,50.0,198.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,11.0,35.0,33.0,43.0,11.0,0.0,36.0,0.0,9.0,0.0,0.0,1026.0,0.0,0.0,0.0,157.0,44.0,3.0,137.0,15.0,40.0,20.0,403.0,824.0,1,73,2402,1
"Block Group 2, Census Tract 24.02, Jefferson County, Alabama",341.0,-666666666.0,2832600.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,10.0,5.0,11.0,57.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,276.0,0.0,0.0,0.0,0.0,5.0,0.0,69.0,0.0,5.0,5.0,191.0,150.0,1,73,2402,2
"Block Group 1, Census Tract 27.01, Jefferson County, Alabama",194.0,-666666666.0,4225700.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,25.0,16.0,2.0,41.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,9.0,16.0,135.0,50.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,9.0,48.0,42.0,125.0,69.0,1,73,2701,1
"Block Group 2, Census Tract 27.01, Jefferson County, Alabama",860.0,73616.0,64740700.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,198.0,91.0,44.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,13.0,143.0,18.0,67.0,773.0,64.0,0.0,0.0,0.0,0.0,23.0,0.0,26.0,31.0,248.0,166.0,538.0,322.0,1,73,2701,2
"Block Group 1, Census Tract 27.02, Jefferson County, Alabama",57.0,-666666666.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,46.0,11.0,1,73,2702,1
"Block Group 2, Census Tract 27.02, Jefferson County, Alabama",336.0,40189.0,8890300.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,26.0,23.0,32.0,0.0,34.0,106.0,12.0,0.0,13.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,31.0,154.0,11.0,12.0,0.0,179.0,157.0,1,73,2702,2
"Block Group 3, Census Tract 27.02, Jefferson County, Alabama",519.0,11183.0,4787800.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,101.0,95.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,11.0,0.0,0.0,242.0,277.0,1,73,2702,3
"Block Group 4, Census Tract 27.02, Jefferson County, Alabama",126.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,79.0,47.0,1,73,2702,4
"Block Group 5, Census Tract 27.02, Jefferson County, Alabama",1194.0,13903.0,10006400.0,0.0,0.0,0.0,0.0,25.0,22.0,11.0,41.0,137.0,149.0,121.0,57.0,149.0,37.0,25.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,301.0,872.0,10.0,0.0,0.0,0.0,11.0,24.0,168.0,59.0,115.0,11.0,947.0,247.0,1,73,2702,5
"Block Group 1, Census Tract 29, Jefferson County, Alabama",876.0,13056.0,9139600.0,61.0,31.0,46.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,24.0,187.0,68.0,55.0,17.0,43.0,0.0,0.0,0.0,18.0,10.0,56.0,97.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,36.0,0.0,0.0,438.0,438.0,1,73,2900,1
"Block Group 2, Census Tract 29, Jefferson County, Alabama",768.0,36134.0,13324000.0,0.0,19.0,0.0,22.0,64.0,0.0,26.0,0.0,0.0,40.0,24.0,71.0,19.0,11.0,37.0,0.0,9.0,86.0,52.0,0.0,27.0,16.0,120.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,439.0,329.0,1,73,2900,2
"Block Group 3, Census Tract 29, Jefferson County, Alabama",65.0,-666666666.0,999800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,57.0,1,73,2900,3
"Block Group 1, Census Tract 30.01, Jefferson County, Alabama",1555.0,-666666666.0,,0.0,0.0,0.0,0.0,273.0,167.0,136.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,420.0,0.0,17.0,0.0,18.0,60.0,0.0,0.0,0.0,0.0,16.0,646.0,909.0,1,73,3001,1
"Block Group 2, Census Tract 30.01, Jefferson County, Alabama",516.0,31708.0,8710500.0,0.0,0.0,21.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,24.0,20.0,30.0,15.0,19.0,17.0,0.0,0.0,122.0,369.0,0.0,25.0,0.0,0.0,0.0,17.0,102.0,17.0,22.0,23.0,263.0,253.0,1,73,3001,2
"Block Group 3, Census Tract 30.01, Jefferson County, Alabama",600.0,-666666666.0,14304300.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,46.0,38.0,19.0,0.0,0.0,0.0,24.0,0.0,8.0,6.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,10.0,0.0,64.0,85.0,88.0,10.0,193.0,407.0,1,73,3001,3
"Block Group 4, Census Tract 30.01, Jefferson County, Alabama",493.0,-666666666.0,19545300.0,0.0,33.0,15.0,0.0,24.0,0.0,32.0,0.0,31.0,0.0,0.0,15.0,8.0,9.0,31.0,15.0,0.0,0.0,0.0,3.0,12.0,9.0,9.0,451.0,0.0,0.0,0.0,0.0,33.0,0.0,83.0,8.0,31.0,38.0,226.0,267.0,1,73,3001,4
"Block Group 5, Census Tract 30.01, Jefferson County, Alabama",323.0,-666666666.0,5807300.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,35.0,37.0,0.0,19.0,0.0,0.0,0.0,0.0,10.0,72.0,0.0,37.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,37.0,10.0,141.0,182.0,1,73,3001,5
"Block Group 1, Census Tract 30.02, Jefferson County, Alabama",773.0,50960.0,20366600.0,18.0,0.0,10.0,0.0,0.0,0.0,12.0,18.0,0.0,35.0,0.0,19.0,10.0,20.0,22.0,9.0,39.0,5.0,14.0,10.0,98.0,20.0,10.0,741.0,0.0,0.0,0.0,0.0,22.0,0.0,106.0,38.0,126.0,77.0,295.0,478.0,1,73,3002,1
"Block Group 2, Census Tract 30.02, Jefferson County, Alabama",324.0,57932.0,7826600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,18.0,11.0,7.0,17.0,0.0,2.0,86.0,4.0,42.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,85.0,7.0,141.0,183.0,1,73,3002,2
"Block Group 3, Census Tract 30.02, Jefferson County, Alabama",690.0,11642.0,5883400.0,66.0,19.0,10.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,14.0,119.0,97.0,15.0,15.0,12.0,29.0,0.0,4.0,0.0,31.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,6.0,0.0,260.0,22.0,4.0,0.0,254.0,436.0,1,73,3002,3
"Block Group 4, Census Tract 30.02, Jefferson County, Alabama",576.0,25053.0,9041100.0,13.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,6.0,13.0,10.0,93.0,52.0,5.0,0.0,15.0,0.0,24.0,0.0,13.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,53.0,33.0,0.0,253.0,323.0,1,73,3002,4
"Block Group 1, Census Tract 31, Jefferson County, Alabama",301.0,-666666666.0,8727000.0,12.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,28.0,28.0,15.0,0.0,0.0,0.0,9.0,0.0,9.0,34.0,8.0,293.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,21.0,24.0,27.0,173.0,128.0,1,73,3100,1
"Block Group 2, Census Tract 31, Jefferson County, Alabama",908.0,22106.0,14881900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,138.0,0.0,34.0,19.0,0.0,57.0,162.0,33.0,56.0,12.0,9.0,8.0,0.0,15.0,44.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,58.0,121.0,115.0,486.0,422.0,1,73,3100,2
"Block Group 3, Census Tract 31, Jefferson County, Alabama",1229.0,27438.0,13413200.0,27.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,24.0,227.0,89.0,63.0,56.0,0.0,17.0,114.0,23.0,82.0,44.0,0.0,6.0,7.0,27.0,1202.0,0.0,0.0,0.0,0.0,0.0,12.0,363.0,65.0,35.0,33.0,607.0,622.0,1,73,3100,3
"Block Group 4, Census Tract 31, Jefferson County, Alabama",658.0,26996.0,8298900.0,0.0,68.0,117.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,21.0,9.0,25.0,0.0,62.0,0.0,7.0,44.0,0.0,0.0,0.0,7.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,7.0,380.0,278.0,1,73,3100,4
"Block Group 5, Census Tract 31, Jefferson County, Alabama",608.0,40088.0,9028500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,63.0,23.0,0.0,0.0,18.0,2.0,39.0,15.0,30.0,57.0,0.0,21.0,6.0,220.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,33.0,0.0,0.0,247.0,361.0,1,73,3100,5
"Block Group 1, Census Tract 32, Jefferson County, Alabama",545.0,30759.0,8654200.0,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,43.0,33.0,12.0,22.0,23.0,15.0,56.0,19.0,0.0,18.0,25.0,0.0,7.0,498.0,17.0,0.0,0.0,0.0,23.0,0.0,118.0,40.0,15.0,4.0,264.0,281.0,1,73,3200,1
"Block Group 2, Census Tract 32, Jefferson County, Alabama",457.0,24464.0,6125100.0,0.0,50.0,33.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,57.0,10.0,14.0,36.0,11.0,25.0,12.0,31.0,13.0,7.0,7.0,21.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,7.0,27.0,0.0,160.0,297.0,1,73,3200,2
"Block Group 1, Census Tract 33, Jefferson County, Alabama",1045.0,-666666666.0,25783200.0,33.0,56.0,50.0,0.0,31.0,18.0,0.0,42.0,125.0,18.0,24.0,89.0,13.0,10.0,35.0,0.0,0.0,16.0,0.0,23.0,0.0,11.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,120.0,16.0,0.0,614.0,431.0,1,73,3300,1
"Block Group 2, Census Tract 33, Jefferson County, Alabama",1098.0,44643.0,7406300.0,0.0,0.0,47.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,13.0,63.0,16.0,6.0,9.0,5.0,0.0,0.0,20.0,96.0,10.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,781.0,0.0,119.0,408.0,3.0,14.0,422.0,676.0,1,73,3300,2
"Block Group 1, Census Tract 34, Jefferson County, Alabama",374.0,20852.0,5823400.0,0.0,0.0,5.0,0.0,6.0,10.0,0.0,22.0,9.0,0.0,0.0,37.0,20.0,17.0,72.0,5.0,0.0,0.0,19.0,0.0,4.0,0.0,17.0,292.0,0.0,0.0,0.0,15.0,50.0,5.0,132.0,33.0,18.0,18.0,158.0,216.0,1,73,3400,1
"Block Group 2, Census Tract 34, Jefferson County, Alabama",572.0,33711.0,9722000.0,0.0,39.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,16.0,32.0,12.0,24.0,7.0,32.0,31.0,5.0,3.0,3.0,0.0,9.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,35.0,49.0,13.0,298.0,274.0,1,73,3400,2
"Block Group 3, Census Tract 34, Jefferson County, Alabama",575.0,37778.0,7807600.0,36.0,16.0,0.0,14.0,0.0,0.0,34.0,0.0,145.0,19.0,23.0,26.0,20.0,47.0,15.0,7.0,0.0,81.0,23.0,0.0,11.0,18.0,0.0,546.0,0.0,0.0,0.0,29.0,0.0,0.0,184.0,72.0,6.0,0.0,366.0,209.0,1,73,3400,3
"Block Group 4, Census Tract 34, Jefferson County, Alabama",508.0,46932.0,11887400.0,29.0,16.0,6.0,5.0,0.0,7.0,0.0,0.0,14.0,34.0,33.0,31.0,20.0,39.0,0.0,3.0,10.0,7.0,4.0,11.0,26.0,14.0,22.0,480.0,0.0,0.0,0.0,0.0,6.0,0.0,113.0,44.0,40.0,8.0,234.0,274.0,1,73,3400,4
"Block Group 1, Census Tract 35, Jefferson County, Alabama",833.0,34297.0,9559000.0,36.0,0.0,69.0,112.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,33.0,31.0,30.0,0.0,0.0,39.0,0.0,29.0,0.0,37.0,17.0,60.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,35.0,50.0,10.0,457.0,376.0,1,73,3500,1
"Block Group 2, Census Tract 35, Jefferson County, Alabama",198.0,36875.0,3526700.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,12.0,11.0,0.0,9.0,0.0,12.0,10.0,33.0,0.0,11.0,5.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,34.0,55.0,12.0,14.0,0.0,96.0,102.0,1,73,3500,2
"Block Group 3, Census Tract 35, Jefferson County, Alabama",1372.0,38615.0,26361200.0,15.0,47.0,44.0,109.0,0.0,0.0,0.0,67.0,0.0,38.0,64.0,63.0,48.0,33.0,33.0,11.0,21.0,65.0,9.0,0.0,10.0,0.0,149.0,1065.0,0.0,0.0,0.0,0.0,158.0,0.0,223.0,89.0,46.0,6.0,712.0,660.0,1,73,3500,3
"Block Group 1, Census Tract 36, Jefferson County, Alabama",815.0,49018.0,18007400.0,10.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,81.0,28.0,62.0,28.0,0.0,24.0,0.0,0.0,28.0,17.0,17.0,28.0,25.0,16.0,0.0,815.0,0.0,0.0,0.0,0.0,0.0,15.0,139.0,114.0,7.0,0.0,318.0,497.0,1,73,3600,1
"Block Group 2, Census Tract 36, Jefferson County, Alabama",639.0,-666666666.0,15269100.0,0.0,0.0,21.0,13.0,16.0,0.0,0.0,63.0,23.0,0.0,0.0,13.0,22.0,0.0,149.0,0.0,22.0,0.0,0.0,32.0,19.0,63.0,10.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,61.0,54.0,0.0,266.0,373.0,1,73,3600,2
"Block Group 3, Census Tract 36, Jefferson County, Alabama",606.0,-666666666.0,20609400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,45.0,39.0,19.0,5.0,61.0,0.0,26.0,0.0,0.0,0.0,10.0,22.0,51.0,555.0,0.0,0.0,0.0,0.0,0.0,12.0,200.0,61.0,144.0,11.0,248.0,358.0,1,73,3600,3
"Block Group 4, Census Tract 36, Jefferson County, Alabama",1476.0,48651.0,33505500.0,0.0,10.0,105.0,22.0,72.0,0.0,20.0,0.0,0.0,75.0,57.0,28.0,0.0,31.0,95.0,20.0,29.0,8.0,36.0,66.0,78.0,44.0,9.0,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,83.0,79.0,38.0,732.0,744.0,1,73,3600,4
"Block Group 5, Census Tract 36, Jefferson County, Alabama",352.0,-666666666.0,8167500.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,15.0,97.0,0.0,81.0,271.0,1,73,3600,5
"Block Group 6, Census Tract 36, Jefferson County, Alabama",313.0,14063.0,3532300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,30.0,0.0,12.0,11.0,0.0,6.0,10.0,0.0,0.0,22.0,72.0,241.0,0.0,0.0,0.0,0.0,0.0,11.0,105.0,21.0,21.0,6.0,121.0,192.0,1,73,3600,6
"Block Group 1, Census Tract 37, Jefferson County, Alabama",1512.0,19225.0,14938600.0,58.0,0.0,132.0,137.0,0.0,0.0,0.0,44.0,61.0,43.0,41.0,131.0,13.0,172.0,73.0,0.0,10.0,39.0,0.0,0.0,62.0,34.0,31.0,1414.0,0.0,25.0,0.0,12.0,30.0,0.0,236.0,63.0,231.0,4.0,687.0,825.0,1,73,3700,1
"Block Group 2, Census Tract 37, Jefferson County, Alabama",1147.0,43529.0,17683800.0,0.0,49.0,113.0,30.0,0.0,0.0,8.0,27.0,57.0,9.0,61.0,57.0,13.0,27.0,8.0,8.0,0.0,11.0,50.0,0.0,40.0,30.0,121.0,1024.0,0.0,0.0,0.0,2.0,0.0,7.0,346.0,44.0,34.0,46.0,610.0,537.0,1,73,3700,2
"Block Group 3, Census Tract 37, Jefferson County, Alabama",549.0,50917.0,14402900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,54.0,0.0,24.0,42.0,0.0,9.0,38.0,24.0,0.0,0.0,0.0,56.0,31.0,26.0,510.0,0.0,0.0,0.0,0.0,13.0,24.0,134.0,56.0,103.0,0.0,358.0,191.0,1,73,3700,3
"Block Group 4, Census Tract 37, Jefferson County, Alabama",951.0,26123.0,13831800.0,0.0,95.0,37.0,0.0,0.0,0.0,0.0,0.0,81.0,22.0,58.0,27.0,36.0,41.0,51.0,59.0,55.0,0.0,0.0,0.0,62.0,23.0,33.0,889.0,0.0,0.0,0.0,0.0,29.0,15.0,168.0,57.0,49.0,29.0,487.0,464.0,1,73,3700,4
"Block Group 1, Census Tract 38.02, Jefferson County, Alabama",1115.0,33935.0,27319000.0,0.0,57.0,0.0,0.0,17.0,0.0,77.0,0.0,0.0,76.0,10.0,43.0,36.0,95.0,58.0,5.0,54.0,15.0,0.0,20.0,7.0,37.0,15.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,144.0,129.0,0.0,413.0,702.0,1,73,3802,1
"Block Group 2, Census Tract 38.02, Jefferson County, Alabama",1856.0,46343.0,38407500.0,18.0,0.0,102.0,29.0,0.0,0.0,0.0,20.0,38.0,0.0,0.0,11.0,65.0,46.0,65.0,18.0,27.0,4.0,4.0,65.0,29.0,23.0,55.0,1742.0,0.0,0.0,0.0,0.0,59.0,0.0,266.0,115.0,381.0,115.0,628.0,1228.0,1,73,3802,2
"Block Group 3, Census Tract 38.02, Jefferson County, Alabama",1119.0,44831.0,24845000.0,64.0,0.0,0.0,21.0,0.0,0.0,0.0,71.0,57.0,35.0,5.0,0.0,31.0,0.0,14.0,94.0,0.0,14.0,74.0,0.0,75.0,54.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,27.0,105.0,0.0,561.0,558.0,1,73,3802,3
"Block Group 4, Census Tract 38.02, Jefferson County, Alabama",1178.0,29808.0,10825400.0,0.0,71.0,170.0,138.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,82.0,0.0,65.0,0.0,96.0,0.0,0.0,23.0,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,84.0,0.0,23.0,605.0,573.0,1,73,3802,4
"Block Group 1, Census Tract 38.03, Jefferson County, Alabama",916.0,30000.0,16043900.0,11.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,73.0,74.0,17.0,39.0,28.0,43.0,16.0,11.0,43.0,15.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,7.0,252.0,0.0,53.0,18.0,384.0,532.0,1,73,3803,1
"Block Group 2, Census Tract 38.03, Jefferson County, Alabama",1139.0,52674.0,24972900.0,54.0,38.0,49.0,9.0,10.0,0.0,0.0,14.0,7.0,41.0,0.0,16.0,21.0,17.0,20.0,37.0,42.0,60.0,6.0,7.0,134.0,26.0,84.0,1048.0,0.0,0.0,0.0,0.0,7.0,0.0,224.0,86.0,13.0,40.0,586.0,553.0,1,73,3803,2
"Block Group 3, Census Tract 38.03, Jefferson County, Alabama",818.0,38454.0,16958900.0,0.0,50.0,0.0,79.0,0.0,0.0,44.0,44.0,0.0,12.0,70.0,7.0,149.0,15.0,7.0,0.0,0.0,50.0,34.0,25.0,18.0,34.0,34.0,519.0,26.0,5.0,0.0,134.0,100.0,0.0,309.0,97.0,25.0,21.0,488.0,330.0,1,73,3803,3
"Block Group 4, Census Tract 38.03, Jefferson County, Alabama",555.0,-666666666.0,8646700.0,0.0,35.0,5.0,72.0,0.0,0.0,0.0,0.0,89.0,1.0,21.0,53.0,4.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,42.0,52.0,3.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,35.0,19.0,69.0,306.0,249.0,1,73,3803,4
"Block Group 1, Census Tract 39, Jefferson County, Alabama",1128.0,33750.0,19118700.0,54.0,41.0,44.0,24.0,26.0,21.0,14.0,25.0,30.0,22.0,24.0,25.0,71.0,49.0,53.0,19.0,36.0,21.0,86.0,8.0,28.0,37.0,153.0,859.0,0.0,11.0,0.0,66.0,39.0,15.0,254.0,127.0,101.0,11.0,494.0,634.0,1,73,3900,1
"Block Group 1, Census Tract 40, Jefferson County, Alabama",725.0,35887.0,17625400.0,0.0,26.0,0.0,0.0,0.0,17.0,0.0,73.0,16.0,0.0,0.0,48.0,22.0,29.0,18.0,13.0,28.0,31.0,21.0,0.0,24.0,24.0,128.0,597.0,0.0,0.0,0.0,0.0,0.0,82.0,139.0,56.0,40.0,34.0,388.0,337.0,1,73,4000,1
"Block Group 2, Census Tract 40, Jefferson County, Alabama",313.0,-666666666.0,3996000.0,0.0,0.0,0.0,27.0,0.0,7.0,0.0,0.0,11.0,24.0,0.0,86.0,0.0,0.0,8.0,24.0,0.0,21.0,0.0,0.0,34.0,0.0,13.0,261.0,0.0,0.0,0.0,39.0,0.0,0.0,92.0,0.0,10.0,0.0,110.0,203.0,1,73,4000,2
"Block Group 3, Census Tract 40, Jefferson County, Alabama",344.0,-666666666.0,3077500.0,0.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,17.0,26.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,59.0,0.0,137.0,7.0,12.0,0.0,173.0,171.0,1,73,4000,3
"Block Group 4, Census Tract 40, Jefferson County, Alabama",655.0,18160.0,9025600.0,27.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,120.0,43.0,43.0,22.0,0.0,53.0,32.0,0.0,0.0,0.0,7.0,52.0,456.0,8.0,0.0,0.0,9.0,130.0,0.0,153.0,32.0,29.0,0.0,290.0,365.0,1,73,4000,4
"Block Group 5, Census Tract 40, Jefferson County, Alabama",439.0,10988.0,5645500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,119.0,63.0,25.0,10.0,11.0,6.0,0.0,15.0,0.0,0.0,0.0,34.0,405.0,0.0,0.0,0.0,0.0,0.0,10.0,64.0,73.0,24.0,10.0,170.0,269.0,1,73,4000,5
"Block Group 1, Census Tract 42, Jefferson County, Alabama",752.0,24177.0,11267900.0,0.0,0.0,50.0,0.0,0.0,0.0,18.0,48.0,43.0,55.0,55.0,75.0,65.0,35.0,41.0,0.0,100.0,11.0,14.0,0.0,18.0,0.0,187.0,561.0,4.0,0.0,0.0,0.0,0.0,0.0,230.0,29.0,44.0,58.0,417.0,335.0,1,73,4200,1
"Block Group 2, Census Tract 42, Jefferson County, Alabama",680.0,33253.0,20332400.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,156.0,1.0,0.0,14.0,32.0,43.0,106.0,156.0,63.0,9.0,0.0,0.0,31.0,106.0,568.0,0.0,0.0,0.0,0.0,6.0,19.0,238.0,45.0,28.0,16.0,303.0,377.0,1,73,4200,2
"Block Group 1, Census Tract 45.01, Jefferson County, Alabama",2683.0,53750.0,4043200.0,0.0,0.0,0.0,0.0,479.0,180.0,46.0,42.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10.0,3.0,1479.0,778.0,32.0,150.0,0.0,57.0,187.0,0.0,16.0,0.0,19.0,61.0,781.0,1902.0,1,73,4501,1
"Block Group 1, Census Tract 45.02, Jefferson County, Alabama",992.0,46750.0,40141200.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,69.0,122.0,47.0,179.0,196.0,18.0,83.0,22.0,6.0,6.0,0.0,23.0,15.0,184.0,28.0,479.0,108.0,0.0,361.0,0.0,13.0,31.0,0.0,15.0,0.0,107.0,110.0,538.0,454.0,1,73,4502,1
"Block Group 2, Census Tract 45.02, Jefferson County, Alabama",725.0,8354.0,5607300.0,110.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,11.0,265.0,46.0,0.0,0.0,22.0,0.0,11.0,25.0,0.0,28.0,0.0,162.0,558.0,5.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,55.0,0.0,303.0,422.0,1,73,4502,2
