segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s
Nutrition | r24_c16 | Thursday,Nutrition,r24_c16,Thursday,4,4,True,08:00-08:30,0.75,2,0.25,30.0,7.5,0.0625,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c16,4.0,1.0,False,,,,,,,
Nutrition | r24_c16 | Tuesday,Nutrition,r24_c16,Tuesday,3,3,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c16,3.0,1.0,False,,,,,,,
Nutrition | r24_c17 | Friday,Nutrition,r24_c17,Friday,197,53,True,08:00-08:30,0.39086294416243655,3,0.6091370558375635,29.999999999999996,18.274111675126903,0.15228426395939088,True,True,0.6091370558375635,29.999999999999996,18.274111675126903,0.15228426395939088,0.6091370558375635,29.999999999999996,0.15228426395939088,1.0,1.0,0.0,1.0,0.0,r23_c16,197.0,1.0,True,0.0,1.0,0.0,r23_c16,197.0,1.0,0.0
Nutrition | r24_c17 | Monday,Nutrition,r24_c17,Monday,191,52,True,08:00-08:30,0.4083769633507853,3,0.5916230366492147,29.999999999999996,17.74869109947644,0.14790575916230367,True,True,0.5916230366492147,29.999999999999996,17.74869109947644,0.14790575916230367,0.5916230366492147,29.999999999999996,0.14790575916230367,1.0,1.0,0.0,1.0,0.0,r23_c16,191.0,1.0,True,0.0,1.0,0.0,r23_c16,191.0,1.0,0.0
Nutrition | r24_c17 | Thursday,Nutrition,r24_c17,Thursday,216,52,True,08:30-09:00,0.48148148148148145,3,0.5185185185185186,39.107142857142854,20.27777777777778,0.16898148148148148,True,True,0.5185185185185186,39.107142857142854,20.27777777777778,0.16898148148148148,0.5185185185185186,39.107142857142854,0.16898148148148148,1.0,1.0,0.0,1.0,0.0,r23_c16,216.0,1.0,True,0.0,1.0,0.0,r23_c16,216.0,1.0,0.0
Nutrition | r24_c17 | Tuesday,Nutrition,r24_c17,Tuesday,218,52,True,08:00-08:30,0.3623853211009174,4,0.6376146788990826,30.21582733812949,19.266055045871557,0.1605504587155963,True,True,0.6376146788990826,30.21582733812949,19.266055045871557,0.1605504587155963,0.6376146788990826,30.21582733812949,0.1605504587155963,1.0,1.0,0.0,1.0,0.0,r23_c16,218.0,1.0,True,0.0,1.0,0.0,r23_c16,218.0,1.0,0.0
Nutrition | r24_c17 | Wednesday,Nutrition,r24_c17,Wednesday,217,52,True,08:00-08:30,0.3640552995391705,3,0.6359447004608295,29.999999999999996,19.078341013824883,0.15898617511520735,True,True,0.6359447004608295,29.999999999999996,19.078341013824883,0.15898617511520735,0.6359447004608295,29.999999999999996,0.15898617511520735,1.0,1.0,0.0,1.0,0.0,r23_c16,217.0,1.0,True,0.0,1.0,0.0,r23_c16,217.0,1.0,0.0
Nutrition | r25_c10 | Friday,Nutrition,r25_c10,Friday,104,53,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,3.0,0.47614644970414194,2.0,2.100194174757282,0.5238535502958581,r26_c9,55.0,0.5288461538461539,True,2.0,2.100194174757282,0.5238535502958581,r26_c9,55.0,0.5288461538461539,0.5238535502958581
Nutrition | r25_c10 | Monday,Nutrition,r25_c10,Monday,97,52,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,2.0,0.5043043894143904,1.0,1.982929399367756,0.4956956105856096,r26_c9,53.0,0.5463917525773195,True,1.0,1.982929399367756,0.4956956105856096,r26_c9,53.0,0.5463917525773195,0.4956956105856096
Nutrition | r25_c10 | Thursday,Nutrition,r25_c10,Thursday,99,52,True,12:30-13:00,0.9797979797979798,2,0.02020202020202022,59.99999999999994,1.2121212121212122,0.010101010101010102,True,True,0.02020202020202022,59.99999999999994,1.2121212121212122,0.010101010101010102,0.02020202020202022,59.99999999999994,0.010101010101010102,2.0,0.5061728395061729,1.0,1.975609756097561,0.49382716049382713,r26_c9,55.0,0.5555555555555556,True,1.0,1.975609756097561,0.49382716049382713,r26_c9,55.0,0.5555555555555556,0.49382716049382713
Nutrition | r25_c10 | Tuesday,Nutrition,r25_c10,Tuesday,100,52,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,3.0,0.47540000000000004,2.0,2.103491796381994,0.5246,r26_c9,53.0,0.53,True,2.0,2.103491796381994,0.5246,r26_c9,53.0,0.53,0.5246
Nutrition | r25_c10 | Wednesday,Nutrition,r25_c10,Wednesday,105,52,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,2.0,0.503673469387755,1.0,1.9854132901134525,0.49632653061224496,r26_c9,57.0,0.5428571428571428,True,1.0,1.9854132901134525,0.49632653061224496,r26_c9,57.0,0.5428571428571428,0.49632653061224496
Nutrition | r25_c11 | Friday,Nutrition,r25_c11,Friday,101,53,True,08:00-08:30,0.49504950495049505,3,0.504950495049505,30.0,15.148514851485148,0.12623762376237624,True,True,0.504950495049505,30.0,15.148514851485148,0.12623762376237624,0.504950495049505,30.0,0.12623762376237624,1.0,1.0,0.0,1.0,0.0,r26_c11,101.0,1.0,True,0.0,1.0,0.0,r26_c11,101.0,1.0,0.0
Nutrition | r25_c11 | Monday,Nutrition,r25_c11,Monday,31,31,True,08:00-08:30,0.7419354838709677,2,0.25806451612903225,30.0,7.741935483870968,0.06451612903225806,True,True,0.25806451612903225,30.0,7.741935483870968,0.06451612903225806,0.25806451612903225,30.0,0.06451612903225806,1.0,1.0,0.0,1.0,0.0,r26_c11,31.0,1.0,True,0.0,1.0,0.0,r26_c11,31.0,1.0,0.0
Nutrition | r25_c11 | Thursday,Nutrition,r25_c11,Thursday,95,52,True,08:00-08:30,0.5052631578947369,3,0.49473684210526314,30.000000000000004,14.842105263157896,0.12368421052631579,True,True,0.49473684210526314,30.000000000000004,14.842105263157896,0.12368421052631579,0.49473684210526314,30.000000000000004,0.12368421052631579,1.0,1.0,0.0,1.0,0.0,r26_c11,95.0,1.0,True,0.0,1.0,0.0,r26_c11,95.0,1.0,0.0
Nutrition | r25_c11 | Tuesday,Nutrition,r25_c11,Tuesday,100,52,True,08:00-08:30,0.52,3,0.48,29.999999999999996,14.399999999999999,0.12,True,True,0.48,29.999999999999996,14.399999999999999,0.12,0.48,29.999999999999996,0.12,1.0,1.0,0.0,1.0,0.0,r26_c11,100.0,1.0,True,0.0,1.0,0.0,r26_c11,100.0,1.0,0.0
Nutrition | r25_c11 | Wednesday,Nutrition,r25_c11,Wednesday,99,52,True,08:00-08:30,0.5050505050505051,4,0.4949494949494949,30.612244897959187,15.151515151515152,0.12626262626262627,True,True,0.4949494949494949,30.612244897959187,15.151515151515152,0.12626262626262627,0.4949494949494949,30.612244897959187,0.12626262626262627,1.0,1.0,0.0,1.0,0.0,r26_c11,99.0,1.0,True,0.0,1.0,0.0,r26_c11,99.0,1.0,0.0
Nutrition | r25_c12 | Friday,Nutrition,r25_c12,Friday,2,2,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c11,2.0,1.0,False,,,,,,,
Nutrition | r25_c12 | Monday,Nutrition,r25_c12,Monday,3,3,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c11,3.0,1.0,False,,,,,,,
Nutrition | r25_c12 | Thursday,Nutrition,r25_c12,Thursday,57,45,True,08:30-09:00,0.49122807017543857,3,0.5087719298245614,38.275862068965516,19.473684210526315,0.16228070175438597,True,True,0.5087719298245614,38.275862068965516,19.473684210526315,0.16228070175438597,0.5087719298245614,38.275862068965516,0.16228070175438597,1.0,1.0,0.0,1.0,0.0,r26_c11,57.0,1.0,True,0.0,1.0,0.0,r26_c11,57.0,1.0,0.0
Nutrition | r25_c12 | Tuesday,Nutrition,r25_c12,Tuesday,60,45,True,08:30-09:00,0.45,3,0.55,37.272727272727266,20.5,0.17083333333333334,True,True,0.55,37.272727272727266,20.5,0.17083333333333334,0.55,37.272727272727266,0.17083333333333334,1.0,1.0,0.0,1.0,0.0,r26_c11,60.0,1.0,True,0.0,1.0,0.0,r26_c11,60.0,1.0,0.0
Nutrition | r25_c12 | Wednesday,Nutrition,r25_c12,Wednesday,3,3,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c11,3.0,1.0,False,,,,,,,
Nutrition | r25_c14 | Tuesday,Nutrition,r25_c14,Tuesday,1,1,True,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r17_c9,1.0,1.0,False,,,,,,,
Nutrition | r25_c15 | Friday,Nutrition,r25_c15,Friday,50,48,True,08:00-08:30,0.78,2,0.21999999999999997,60.00000000000001,13.2,0.11,True,True,0.21999999999999997,60.00000000000001,13.2,0.11,0.21999999999999997,60.00000000000001,0.11,1.0,1.0,0.0,1.0,0.0,r23_c16,50.0,1.0,True,0.0,1.0,0.0,r23_c16,50.0,1.0,0.0
Nutrition | r25_c15 | Monday,Nutrition,r25_c15,Monday,50,48,True,08:00-08:30,0.78,2,0.21999999999999997,60.00000000000001,13.2,0.11,True,True,0.21999999999999997,60.00000000000001,13.2,0.11,0.21999999999999997,60.00000000000001,0.11,1.0,1.0,0.0,1.0,0.0,r23_c16,50.0,1.0,True,0.0,1.0,0.0,r23_c16,50.0,1.0,0.0
Nutrition | r25_c15 | Thursday,Nutrition,r25_c15,Thursday,50,47,True,08:00-08:30,0.78,2,0.21999999999999997,60.00000000000001,13.2,0.11,True,True,0.21999999999999997,60.00000000000001,13.2,0.11,0.21999999999999997,60.00000000000001,0.11,1.0,1.0,0.0,1.0,0.0,r23_c16,50.0,1.0,True,0.0,1.0,0.0,r23_c16,50.0,1.0,0.0
Nutrition | r25_c15 | Tuesday,Nutrition,r25_c15,Tuesday,51,48,True,08:00-08:30,0.7647058823529411,3,0.23529411764705888,57.499999999999986,13.529411764705882,0.11274509803921569,True,True,0.23529411764705888,57.499999999999986,13.529411764705882,0.11274509803921569,0.23529411764705888,57.499999999999986,0.11274509803921569,1.0,1.0,0.0,1.0,0.0,r23_c16,51.0,1.0,True,0.0,1.0,0.0,r23_c16,51.0,1.0,0.0
Nutrition | r25_c15 | Wednesday,Nutrition,r25_c15,Wednesday,51,48,True,08:00-08:30,0.7843137254901961,2,0.21568627450980393,60.0,12.941176470588236,0.10784313725490197,True,True,0.21568627450980393,60.0,12.941176470588236,0.10784313725490197,0.21568627450980393,60.0,0.10784313725490197,1.0,1.0,0.0,1.0,0.0,r23_c16,51.0,1.0,True,0.0,1.0,0.0,r23_c16,51.0,1.0,0.0
Nutrition | r25_c21 | Thursday,Nutrition,r25_c21,Thursday,81,52,True,09:00-09:30,0.9876543209876543,2,0.012345679012345734,89.9999999999996,1.1111111111111112,0.00925925925925926,True,True,0.012345679012345734,89.9999999999996,1.1111111111111112,0.00925925925925926,0.012345679012345734,89.9999999999996,0.00925925925925926,3.0,0.928059746989788,2.0,1.077516833634423,0.07194025301021201,r22_c20,78.0,0.9629629629629629,True,2.0,1.077516833634423,0.07194025301021201,r22_c20,78.0,0.9629629629629629,0.07194025301021201
Nutrition | r25_c21 | Tuesday,Nutrition,r25_c21,Tuesday,81,52,True,09:00-09:30,0.9876543209876543,2,0.012345679012345734,29.999999999999865,0.37037037037037035,0.0030864197530864196,True,True,0.012345679012345734,29.999999999999865,0.37037037037037035,0.0030864197530864196,0.012345679012345734,29.999999999999865,0.0030864197530864196,2.0,0.9286694101508914,1.0,1.0768094534711967,0.07133058984910856,r22_c20,78.0,0.9629629629629629,True,1.0,1.0768094534711967,0.07133058984910856,r22_c20,78.0,0.9629629629629629,0.07133058984910856
Nutrition | r25_c21 | Wednesday,Nutrition,r25_c21,Wednesday,2,1,True,07:30-08:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c17,2.0,1.0,False,,,,,,,
Nutrition | r25_c33 | Friday,Nutrition,r25_c33,Friday,59,53,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r21_c31,59.0,1.0,True,0.0,1.0,0.0,r21_c31,59.0,1.0,0.0
Nutrition | r25_c33 | Monday,Nutrition,r25_c33,Monday,65,52,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r21_c31,65.0,1.0,True,0.0,1.0,0.0,r21_c31,65.0,1.0,0.0
Nutrition | r25_c33 | Saturday,Nutrition,r25_c33,Saturday,4,2,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c31,4.0,1.0,False,,,,,,,
Nutrition | r25_c33 | Sunday,Nutrition,r25_c33,Sunday,6,2,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c31,6.0,1.0,False,,,,,,,
Nutrition | r25_c33 | Thursday,Nutrition,r25_c33,Thursday,67,52,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r21_c31,67.0,1.0,True,0.0,1.0,0.0,r21_c31,67.0,1.0,0.0
Nutrition | r25_c33 | Tuesday,Nutrition,r25_c33,Tuesday,70,52,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r21_c31,70.0,1.0,True,0.0,1.0,0.0,r21_c31,70.0,1.0,0.0
Nutrition | r25_c33 | Wednesday,Nutrition,r25_c33,Wednesday,66,52,True,08:00-08:30,0.9545454545454546,3,0.045454545454545414,80.00000000000009,3.6363636363636367,0.030303030303030304,True,True,0.045454545454545414,80.00000000000009,3.6363636363636367,0.030303030303030304,0.045454545454545414,80.00000000000009,0.030303030303030304,1.0,1.0,0.0,1.0,0.0,r21_c31,66.0,1.0,True,0.0,1.0,0.0,r21_c31,66.0,1.0,0.0
Nutrition | r26_c11 | Friday,Nutrition,r26_c11,Friday,680,53,True,13:00-13:30,0.7779411764705882,6,0.22205882352941175,283.50993377483445,62.95588235294118,0.21985294117647058,True,True,0.22205882352941175,283.50993377483445,62.95588235294118,0.21985294117647058,0.22205882352941175,283.50993377483445,0.21985294117647058,6.0,0.3011115916955017,5.0,3.321027909849606,0.6988884083044983,r26_c11,322.0,0.47352941176470587,True,5.0,3.321027909849606,0.6988884083044983,r26_c11,322.0,0.47352941176470587,0.6988884083044983
Nutrition | r26_c11 | Monday,Nutrition,r26_c11,Monday,578,52,True,13:00-13:30,0.7474048442906575,5,0.25259515570934254,287.26027397260276,72.56055363321799,0.2525951557093426,True,True,0.25259515570934254,287.26027397260276,72.56055363321799,0.2525951557093426,0.25259515570934254,287.26027397260276,0.2525951557093426,6.0,0.3573592270207493,5.0,2.7983046872382484,0.6426407729792507,r26_c11,319.0,0.5519031141868512,True,5.0,2.7983046872382484,0.6426407729792507,r26_c11,319.0,0.5519031141868512,0.6426407729792507
Nutrition | r26_c11 | Thursday,Nutrition,r26_c11,Thursday,736,52,True,13:00-13:30,0.7785326086956522,8,0.22146739130434778,260.2453987730062,57.63586956521739,0.20754076086956524,True,True,0.22146739130434778,260.2453987730062,57.63586956521739,0.20754076086956524,0.22146739130434778,260.2453987730062,0.20754076086956524,6.0,0.2630442166824196,5.0,3.801642220506703,0.7369557833175804,r26_c11,322.0,0.4375,True,5.0,3.801642220506703,0.7369557833175804,r26_c11,322.0,0.4375,0.7369557833175804
Nutrition | r26_c11 | Tuesday,Nutrition,r26_c11,Tuesday,708,52,True,13:00-13:30,0.7909604519774012,6,0.20903954802259883,286.41891891891896,59.8728813559322,0.20798022598870058,True,True,0.20903954802259883,286.41891891891896,59.8728813559322,0.20798022598870058,0.20903954802259883,286.41891891891896,0.20798022598870058,6.0,0.27441827061189317,5.0,3.644072232399895,0.7255817293881068,r26_c11,319.0,0.4505649717514124,True,5.0,3.644072232399895,0.7255817293881068,r26_c11,319.0,0.4505649717514124,0.7255817293881068
Nutrition | r26_c11 | Wednesday,Nutrition,r26_c11,Wednesday,580,52,True,13:00-13:30,0.8310344827586207,4,0.16896551724137931,290.81632653061223,49.137931034482754,0.1689655172413793,True,True,0.16896551724137931,290.81632653061223,49.137931034482754,0.1689655172413793,0.16896551724137931,290.81632653061223,0.1689655172413793,6.0,0.25802615933412604,5.0,3.8755760368663594,0.741973840665874,r26_c11,231.0,0.39827586206896554,True,5.0,3.8755760368663594,0.741973840665874,r26_c11,231.0,0.39827586206896554,0.741973840665874
Nutrition | r26_c13 | Friday,Nutrition,r26_c13,Friday,79,52,True,08:00-08:30,0.46835443037974683,5,0.5316455696202531,38.57142857142858,20.50632911392405,0.17088607594936708,True,True,0.5316455696202531,38.57142857142858,20.50632911392405,0.17088607594936708,0.5316455696202531,38.57142857142858,0.17088607594936708,1.0,1.0,0.0,1.0,0.0,r27_c12,79.0,1.0,True,0.0,1.0,0.0,r27_c12,79.0,1.0,0.0
Nutrition | r26_c13 | Monday,Nutrition,r26_c13,Monday,66,51,True,08:00-08:30,0.5454545454545454,4,0.4545454545454546,40.0,18.181818181818183,0.1515151515151515,True,True,0.4545454545454546,40.0,18.181818181818183,0.1515151515151515,0.4545454545454546,40.0,0.1515151515151515,1.0,1.0,0.0,1.0,0.0,r27_c12,66.0,1.0,True,0.0,1.0,0.0,r27_c12,66.0,1.0,0.0
Nutrition | r26_c13 | Thursday,Nutrition,r26_c13,Thursday,188,52,True,08:30-09:00,0.40425531914893614,4,0.5957446808510638,38.839285714285715,23.138297872340427,0.19281914893617022,True,True,0.5957446808510638,38.839285714285715,23.138297872340427,0.19281914893617022,0.5957446808510638,38.839285714285715,0.19281914893617022,1.0,1.0,0.0,1.0,0.0,r27_c12,188.0,1.0,True,0.0,1.0,0.0,r27_c12,188.0,1.0,0.0
Nutrition | r26_c13 | Tuesday,Nutrition,r26_c13,Tuesday,183,52,True,08:30-09:00,0.44808743169398907,4,0.5519125683060109,38.91089108910891,21.47540983606557,0.17896174863387976,True,True,0.5519125683060109,38.91089108910891,21.47540983606557,0.17896174863387976,0.5519125683060109,38.91089108910891,0.17896174863387976,1.0,1.0,0.0,1.0,0.0,r27_c12,183.0,1.0,True,0.0,1.0,0.0,r27_c12,183.0,1.0,0.0
Nutrition | r26_c13 | Wednesday,Nutrition,r26_c13,Wednesday,124,52,True,08:00-08:30,0.49193548387096775,4,0.5080645161290323,35.23809523809524,17.903225806451616,0.14919354838709675,True,True,0.5080645161290323,35.23809523809524,17.903225806451616,0.14919354838709675,0.5080645161290323,35.23809523809524,0.14919354838709675,1.0,1.0,0.0,1.0,0.0,r27_c12,124.0,1.0,True,0.0,1.0,0.0,r27_c12,124.0,1.0,0.0
Nutrition | r26_c14 | Friday,Nutrition,r26_c14,Friday,11,2,True,07:30-08:00,0.9090909090909091,2,0.09090909090909094,29.999999999999993,2.7272727272727275,0.022727272727272728,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c12,11.0,1.0,False,,,,,,,
Nutrition | r26_c14 | Monday,Nutrition,r26_c14,Monday,2,1,True,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c12,2.0,1.0,False,,,,,,,
Nutrition | r26_c14 | Thursday,Nutrition,r26_c14,Thursday,62,52,True,08:00-08:30,0.532258064516129,2,0.467741935483871,29.999999999999996,14.032258064516128,0.11693548387096774,True,True,0.467741935483871,29.999999999999996,14.032258064516128,0.11693548387096774,0.467741935483871,29.999999999999996,0.11693548387096774,1.0,1.0,0.0,1.0,0.0,r27_c12,62.0,1.0,True,0.0,1.0,0.0,r27_c12,62.0,1.0,0.0
Nutrition | r26_c14 | Tuesday,Nutrition,r26_c14,Tuesday,62,52,True,08:00-08:30,0.5,2,0.5,30.0,15.0,0.125,True,True,0.5,30.0,15.0,0.125,0.5,30.0,0.125,1.0,1.0,0.0,1.0,0.0,r27_c12,62.0,1.0,True,0.0,1.0,0.0,r27_c12,62.0,1.0,0.0
Nutrition | r26_c14 | Wednesday,Nutrition,r26_c14,Wednesday,63,52,True,08:00-08:30,0.49206349206349204,3,0.5079365079365079,30.0,15.238095238095237,0.12698412698412698,True,True,0.5079365079365079,30.0,15.238095238095237,0.12698412698412698,0.5079365079365079,30.0,0.12698412698412698,1.0,1.0,0.0,1.0,0.0,r27_c12,63.0,1.0,True,0.0,1.0,0.0,r27_c12,63.0,1.0,0.0
Nutrition | r26_c22 | Thursday,Nutrition,r26_c22,Thursday,60,52,True,09:00-09:30,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r22_c20,60.0,1.0,True,0.0,1.0,0.0,r22_c20,60.0,1.0,0.0
Nutrition | r26_c22 | Tuesday,Nutrition,r26_c22,Tuesday,54,48,True,09:00-09:30,0.9814814814814815,2,0.01851851851851849,30.00000000000005,0.5555555555555556,0.00462962962962963,True,True,0.01851851851851849,30.00000000000005,0.5555555555555556,0.00462962962962963,0.01851851851851849,30.00000000000005,0.00462962962962963,1.0,1.0,0.0,1.0,0.0,r22_c20,54.0,1.0,True,0.0,1.0,0.0,r22_c20,54.0,1.0,0.0
Nutrition | r26_c22 | Wednesday,Nutrition,r26_c22,Wednesday,1,1,True,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r22_c20,1.0,1.0,False,,,,,,,
Nutrition | r26_c9 | Friday,Nutrition,r26_c9,Friday,56,53,True,07:30-08:00,0.9821428571428571,2,0.017857142857142905,29.99999999999992,0.5357142857142857,0.004464285714285714,True,True,0.017857142857142905,29.99999999999992,0.5357142857142857,0.004464285714285714,0.017857142857142905,29.99999999999992,0.004464285714285714,1.0,1.0,0.0,1.0,0.0,r25_c10,56.0,1.0,True,0.0,1.0,0.0,r25_c10,56.0,1.0,0.0
Nutrition | r26_c9 | Monday,Nutrition,r26_c9,Monday,53,52,True,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r25_c10,53.0,1.0,True,0.0,1.0,0.0,r25_c10,53.0,1.0,0.0
Nutrition | r26_c9 | Thursday,Nutrition,r26_c9,Thursday,55,52,True,07:30-08:00,0.9818181818181818,2,0.018181818181818188,29.99999999999999,0.5454545454545454,0.004545454545454545,True,True,0.018181818181818188,29.99999999999999,0.5454545454545454,0.004545454545454545,0.018181818181818188,29.99999999999999,0.004545454545454545,1.0,1.0,0.0,1.0,0.0,r25_c10,55.0,1.0,True,0.0,1.0,0.0,r25_c10,55.0,1.0,0.0
Nutrition | r26_c9 | Tuesday,Nutrition,r26_c9,Tuesday,54,52,True,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,True,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,r25_c10,54.0,1.0,True,0.0,1.0,0.0,r25_c10,54.0,1.0,0.0
Nutrition | r26_c9 | Wednesday,Nutrition,r26_c9,Wednesday,58,52,True,07:30-08:00,0.9655172413793104,2,0.03448275862068961,30.00000000000004,1.0344827586206897,0.008620689655172414,True,True,0.03448275862068961,30.00000000000004,1.0344827586206897,0.008620689655172414,0.03448275862068961,30.00000000000004,0.008620689655172414,1.0,1.0,0.0,1.0,0.0,r25_c10,58.0,1.0,True,0.0,1.0,0.0,r25_c10,58.0,1.0,0.0
Nutrition | r27_c10 | Friday,Nutrition,r27_c10,Friday,82,53,True,08:30-09:00,0.6463414634146342,2,0.35365853658536583,30.0,10.609756097560975,0.08841463414634146,True,True,0.35365853658536583,30.0,10.609756097560975,0.08841463414634146,0.35365853658536583,30.0,0.08841463414634146,1.0,1.0,0.0,1.0,0.0,r27_c11,82.0,1.0,True,0.0,1.0,0.0,r27_c11,82.0,1.0,0.0
Nutrition | r27_c10 | Monday,Nutrition,r27_c10,Monday,80,52,True,08:30-09:00,0.6375,2,0.36250000000000004,29.999999999999996,10.875,0.090625,True,True,0.36250000000000004,29.999999999999996,10.875,0.090625,0.36250000000000004,29.999999999999996,0.090625,1.0,1.0,0.0,1.0,0.0,r27_c11,80.0,1.0,True,0.0,1.0,0.0,r27_c11,80.0,1.0,0.0
Nutrition | r27_c10 | Thursday,Nutrition,r27_c10,Thursday,80,52,True,08:30-09:00,0.65,2,0.35,30.000000000000004,10.5,0.0875,True,True,0.35,30.000000000000004,10.5,0.0875,0.35,30.000000000000004,0.0875,1.0,1.0,0.0,1.0,0.0,r27_c11,80.0,1.0,True,0.0,1.0,0.0,r27_c11,80.0,1.0,0.0
Nutrition | r27_c10 | Tuesday,Nutrition,r27_c10,Tuesday,67,52,True,08:30-09:00,0.7761194029850746,2,0.22388059701492535,30.000000000000004,6.7164179104477615,0.055970149253731345,True,True,0.22388059701492535,30.000000000000004,6.7164179104477615,0.055970149253731345,0.22388059701492535,30.000000000000004,0.055970149253731345,1.0,1.0,0.0,1.0,0.0,r27_c11,67.0,1.0,True,0.0,1.0,0.0,r27_c11,67.0,1.0,0.0
Nutrition | r27_c10 | Wednesday,Nutrition,r27_c10,Wednesday,85,52,True,08:30-09:00,0.6352941176470588,3,0.3647058823529412,31.935483870967744,11.647058823529413,0.09705882352941177,True,True,0.3647058823529412,31.935483870967744,11.647058823529413,0.09705882352941177,0.3647058823529412,31.935483870967744,0.09705882352941177,1.0,1.0,0.0,1.0,0.0,r27_c11,85.0,1.0,True,0.0,1.0,0.0,r27_c11,85.0,1.0,0.0
Nutrition | r27_c11 | Friday,Nutrition,r27_c11,Friday,430,53,True,13:00-13:30,0.6883720930232559,3,0.31162790697674414,266.41791044776124,83.0232558139535,0.308139534883721,True,True,0.31162790697674414,266.41791044776124,83.0232558139535,0.308139534883721,0.31162790697674414,266.41791044776124,0.308139534883721,4.0,0.4318658734451054,3.0,2.3155337374142166,0.5681341265548946,r27_c11,262.0,0.6093023255813953,True,3.0,2.3155337374142166,0.5681341265548946,r27_c11,262.0,0.6093023255813953,0.5681341265548946
Nutrition | r27_c11 | Monday,Nutrition,r27_c11,Monday,307,52,True,13:00-13:30,0.745928338762215,2,0.254071661237785,270.0,68.59934853420195,0.254071661237785,True,True,0.254071661237785,270.0,68.59934853420195,0.254071661237785,0.254071661237785,270.0,0.254071661237785,4.0,0.3467729100574012,3.0,2.8837316035859617,0.6532270899425988,r27_c11,152.0,0.495114006514658,True,3.0,2.8837316035859617,0.6532270899425988,r27_c11,152.0,0.495114006514658,0.6532270899425988
