segment_id,Purpose,origin_zone,weekday,pickup_time_bin_min,pickup_time_bin,time_bin_trips,time_bin_service_days,trips,service_days,policy_flexible,p_time,p_s_t,peak_time_bin_min,peak_time_bin,peak_time_share,signed_shift_minutes,absolute_shift_minutes,is_peak_time,is_alternative_time,capped_shift_minutes,expected_shift_contribution_minutes,temporal_index_contribution,temporal_eligible,meets_reliability_filter,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,alternative_rank
Nutrition | r33_c13 | Thursday,Nutrition,r33_c13,Thursday,540.0,09:00-09:30,12,9,143,51,True,0.08391608391608392,0.08391608391608392,480.0,08:00-08:30,0.3916083916083916,60.0,60.0,False,True,60.0,5.034965034965035,0.04195804195804196,True,True,0.6083916083916083,47.93103448275863,29.160839160839163,0.24125874125874128,0.6083916083916083,47.93103448275863,0.24125874125874128,4
Nutrition | r33_c13 | Thursday,Nutrition,r33_c13,Thursday,630.0,10:30-11:00,1,1,143,51,True,0.006993006993006993,0.006993006993006993,480.0,08:00-08:30,0.3916083916083916,150.0,150.0,False,True,120.0,1.048951048951049,0.006993006993006993,True,True,0.6083916083916083,47.93103448275863,29.160839160839163,0.24125874125874128,0.6083916083916083,47.93103448275863,0.24125874125874128,5
Nutrition | r33_c13 | Tuesday,Nutrition,r33_c13,Tuesday,480.0,08:00-08:30,60,30,191,52,True,0.31413612565445026,0.31413612565445026,510.0,08:30-09:00,0.3193717277486911,-30.0,30.0,False,True,30.0,9.424083769633508,0.07853403141361257,True,True,0.6806282722513088,41.769230769230774,28.429319371727747,0.2369109947643979,0.6806282722513088,41.769230769230774,0.2369109947643979,1
Nutrition | r33_c13 | Tuesday,Nutrition,r33_c13,Tuesday,450.0,07:30-08:00,39,16,191,52,True,0.20418848167539266,0.20418848167539266,510.0,08:30-09:00,0.3193717277486911,-60.0,60.0,False,True,60.0,12.25130890052356,0.10209424083769633,True,True,0.6806282722513088,41.769230769230774,28.429319371727747,0.2369109947643979,0.6806282722513088,41.769230769230774,0.2369109947643979,2
Nutrition | r33_c13 | Tuesday,Nutrition,r33_c13,Tuesday,540.0,09:00-09:30,19,13,191,52,True,0.09947643979057591,0.09947643979057591,510.0,08:30-09:00,0.3193717277486911,30.0,30.0,False,True,30.0,2.9842931937172774,0.024869109947643978,True,True,0.6806282722513088,41.769230769230774,28.429319371727747,0.2369109947643979,0.6806282722513088,41.769230769230774,0.2369109947643979,3
Nutrition | r33_c13 | Tuesday,Nutrition,r33_c13,Tuesday,570.0,09:30-10:00,12,11,191,52,True,0.06282722513089005,0.06282722513089005,510.0,08:30-09:00,0.3193717277486911,60.0,60.0,False,True,60.0,3.769633507853403,0.031413612565445025,True,True,0.6806282722513088,41.769230769230774,28.429319371727747,0.2369109947643979,0.6806282722513088,41.769230769230774,0.2369109947643979,4
Nutrition | r33_c13 | Wednesday,Nutrition,r33_c13,Wednesday,510.0,08:30-09:00,58,25,179,52,True,0.3240223463687151,0.3240223463687151,480.0,08:00-08:30,0.33519553072625696,30.0,30.0,False,True,30.0,9.720670391061452,0.08100558659217877,True,True,0.664804469273743,36.554621848739494,24.30167597765363,0.20251396648044692,0.664804469273743,36.554621848739494,0.20251396648044692,1
Nutrition | r33_c13 | Wednesday,Nutrition,r33_c13,Wednesday,450.0,07:30-08:00,40,16,179,52,True,0.22346368715083798,0.22346368715083798,480.0,08:00-08:30,0.33519553072625696,-30.0,30.0,False,True,30.0,6.703910614525139,0.05586592178770949,True,True,0.664804469273743,36.554621848739494,24.30167597765363,0.20251396648044692,0.664804469273743,36.554621848739494,0.20251396648044692,2
Nutrition | r33_c13 | Wednesday,Nutrition,r33_c13,Wednesday,540.0,09:00-09:30,18,10,179,52,True,0.1005586592178771,0.1005586592178771,480.0,08:00-08:30,0.33519553072625696,60.0,60.0,False,True,60.0,6.033519553072626,0.05027932960893855,True,True,0.664804469273743,36.554621848739494,24.30167597765363,0.20251396648044692,0.664804469273743,36.554621848739494,0.20251396648044692,3
Nutrition | r33_c13 | Wednesday,Nutrition,r33_c13,Wednesday,600.0,10:00-10:30,2,1,179,52,True,0.0111731843575419,0.0111731843575419,480.0,08:00-08:30,0.33519553072625696,120.0,120.0,False,True,120.0,1.340782122905028,0.0111731843575419,True,True,0.664804469273743,36.554621848739494,24.30167597765363,0.20251396648044692,0.664804469273743,36.554621848739494,0.20251396648044692,4
Nutrition | r33_c13 | Wednesday,Nutrition,r33_c13,Wednesday,570.0,09:30-10:00,1,1,179,52,True,0.00558659217877095,0.00558659217877095,480.0,08:00-08:30,0.33519553072625696,90.0,90.0,False,True,90.0,0.5027932960893855,0.004189944134078212,True,True,0.664804469273743,36.554621848739494,24.30167597765363,0.20251396648044692,0.664804469273743,36.554621848739494,0.20251396648044692,5
Nutrition | r33_c20 | Friday,Nutrition,r33_c20,Friday,510.0,08:30-09:00,7,7,81,53,True,0.08641975308641975,0.08641975308641975,480.0,08:00-08:30,0.8765432098765432,30.0,30.0,False,True,30.0,2.5925925925925926,0.021604938271604937,True,True,0.12345679012345678,30.000000000000004,3.7037037037037037,0.030864197530864196,0.12345679012345678,30.000000000000004,0.030864197530864196,1
Nutrition | r33_c20 | Friday,Nutrition,r33_c20,Friday,450.0,07:30-08:00,3,1,81,53,True,0.037037037037037035,0.037037037037037035,480.0,08:00-08:30,0.8765432098765432,-30.0,30.0,False,True,30.0,1.1111111111111112,0.00925925925925926,True,True,0.12345679012345678,30.000000000000004,3.7037037037037037,0.030864197530864196,0.12345679012345678,30.000000000000004,0.030864197530864196,2
Nutrition | r33_c20 | Monday,Nutrition,r33_c20,Monday,510.0,08:30-09:00,7,6,76,52,True,0.09210526315789473,0.09210526315789473,480.0,08:00-08:30,0.8947368421052632,30.0,30.0,False,True,30.0,2.763157894736842,0.023026315789473683,True,True,0.10526315789473684,45.0,4.7368421052631575,0.03618421052631579,0.10526315789473684,45.0,0.03618421052631579,1
Nutrition | r33_c20 | Monday,Nutrition,r33_c20,Monday,630.0,10:30-11:00,1,1,76,52,True,0.013157894736842105,0.013157894736842105,480.0,08:00-08:30,0.8947368421052632,150.0,150.0,False,True,120.0,1.9736842105263157,0.013157894736842106,True,True,0.10526315789473684,45.0,4.7368421052631575,0.03618421052631579,0.10526315789473684,45.0,0.03618421052631579,2
Nutrition | r33_c20 | Thursday,Nutrition,r33_c20,Thursday,510.0,08:30-09:00,11,7,80,52,True,0.1375,0.1375,480.0,08:00-08:30,0.8625,30.0,30.0,False,True,30.0,4.125,0.034375,True,True,0.13749999999999996,30.00000000000001,4.125,0.034375,0.13749999999999996,30.00000000000001,0.034375,1
Nutrition | r33_c20 | Tuesday,Nutrition,r33_c20,Tuesday,510.0,08:30-09:00,11,7,72,51,True,0.1527777777777778,0.1527777777777778,480.0,08:00-08:30,0.8472222222222222,30.0,30.0,False,True,30.0,4.583333333333334,0.03819444444444445,True,True,0.1527777777777778,30.0,4.583333333333334,0.03819444444444445,0.1527777777777778,30.0,0.03819444444444445,1
Nutrition | r33_c20 | Wednesday,Nutrition,r33_c20,Wednesday,510.0,08:30-09:00,7,7,68,51,True,0.10294117647058823,0.10294117647058823,480.0,08:00-08:30,0.8970588235294118,30.0,30.0,False,True,30.0,3.0882352941176467,0.025735294117647058,True,True,0.1029411764705882,30.000000000000007,3.0882352941176467,0.025735294117647058,0.1029411764705882,30.000000000000007,0.025735294117647058,1
Nutrition | r33_c21 | Friday,Nutrition,r33_c21,Friday,480.0,08:00-08:30,22,19,65,53,True,0.3384615384615385,0.3384615384615385,510.0,08:30-09:00,0.6,-30.0,30.0,False,True,30.0,10.153846153846155,0.08461538461538462,True,True,0.4,34.61538461538461,13.846153846153847,0.11538461538461539,0.4,34.61538461538461,0.11538461538461539,1
Nutrition | r33_c21 | Friday,Nutrition,r33_c21,Friday,450.0,07:30-08:00,4,1,65,53,True,0.06153846153846154,0.06153846153846154,510.0,08:30-09:00,0.6,-60.0,60.0,False,True,60.0,3.6923076923076925,0.03076923076923077,True,True,0.4,34.61538461538461,13.846153846153847,0.11538461538461539,0.4,34.61538461538461,0.11538461538461539,2
Nutrition | r33_c21 | Monday,Nutrition,r33_c21,Monday,480.0,08:00-08:30,20,18,55,51,True,0.36363636363636365,0.36363636363636365,510.0,08:30-09:00,0.6363636363636364,-30.0,30.0,False,True,30.0,10.90909090909091,0.09090909090909091,True,True,0.36363636363636365,30.000000000000004,10.90909090909091,0.09090909090909091,0.36363636363636365,30.000000000000004,0.09090909090909091,1
Nutrition | r33_c21 | Thursday,Nutrition,r33_c21,Thursday,480.0,08:00-08:30,21,19,56,51,True,0.375,0.375,510.0,08:30-09:00,0.625,-30.0,30.0,False,True,30.0,11.25,0.09375,True,True,0.375,30.0,11.25,0.09375,0.375,30.0,0.09375,1
Nutrition | r33_c21 | Tuesday,Nutrition,r33_c21,Tuesday,480.0,08:00-08:30,21,19,57,51,True,0.3684210526315789,0.3684210526315789,510.0,08:30-09:00,0.631578947368421,-30.0,30.0,False,True,30.0,11.052631578947368,0.09210526315789473,True,True,0.368421052631579,29.999999999999996,11.052631578947368,0.09210526315789473,0.368421052631579,29.999999999999996,0.09210526315789473,1
Nutrition | r33_c21 | Wednesday,Nutrition,r33_c21,Wednesday,480.0,08:00-08:30,22,19,60,52,True,0.36666666666666664,0.36666666666666664,510.0,08:30-09:00,0.6333333333333333,-30.0,30.0,False,True,30.0,11.0,0.09166666666666666,True,True,0.3666666666666667,29.999999999999996,11.0,0.09166666666666666,0.3666666666666667,29.999999999999996,0.09166666666666666,1
Nutrition | r34_c20 | Friday,Nutrition,r34_c20,Friday,420.0,07:00-07:30,2,1,78,53,True,0.02564102564102564,0.02564102564102564,480.0,08:00-08:30,0.9358974358974359,-60.0,60.0,False,True,60.0,1.5384615384615383,0.01282051282051282,True,True,0.0641025641025641,48.0,3.0769230769230766,0.02564102564102564,0.0641025641025641,48.0,0.02564102564102564,1
Nutrition | r34_c20 | Friday,Nutrition,r34_c20,Friday,450.0,07:30-08:00,2,1,78,53,True,0.02564102564102564,0.02564102564102564,480.0,08:00-08:30,0.9358974358974359,-30.0,30.0,False,True,30.0,0.7692307692307692,0.00641025641025641,True,True,0.0641025641025641,48.0,3.0769230769230766,0.02564102564102564,0.0641025641025641,48.0,0.02564102564102564,2
Nutrition | r34_c20 | Friday,Nutrition,r34_c20,Friday,540.0,09:00-09:30,1,1,78,53,True,0.01282051282051282,0.01282051282051282,480.0,08:00-08:30,0.9358974358974359,60.0,60.0,False,True,60.0,0.7692307692307692,0.00641025641025641,True,True,0.0641025641025641,48.0,3.0769230769230766,0.02564102564102564,0.0641025641025641,48.0,0.02564102564102564,3
Nutrition | r34_c20 | Wednesday,Nutrition,r34_c20,Wednesday,450.0,07:30-08:00,1,1,75,52,True,0.013333333333333334,0.013333333333333334,480.0,08:00-08:30,0.9733333333333334,-30.0,30.0,False,True,30.0,0.4,0.0033333333333333335,True,True,0.026666666666666616,45.00000000000009,1.2000000000000002,0.01,0.026666666666666616,45.00000000000009,0.01,1
Nutrition | r34_c20 | Wednesday,Nutrition,r34_c20,Wednesday,540.0,09:00-09:30,1,1,75,52,True,0.013333333333333334,0.013333333333333334,480.0,08:00-08:30,0.9733333333333334,60.0,60.0,False,True,60.0,0.8,0.006666666666666667,True,True,0.026666666666666616,45.00000000000009,1.2000000000000002,0.01,0.026666666666666616,45.00000000000009,0.01,2
Nutrition | r34_c21 | Friday,Nutrition,r34_c21,Friday,510.0,08:30-09:00,62,18,245,53,True,0.2530612244897959,0.2530612244897959,480.0,08:00-08:30,0.6530612244897959,30.0,30.0,False,True,30.0,7.591836734693877,0.06326530612244897,True,True,0.34693877551020413,32.11764705882352,11.142857142857142,0.09285714285714286,0.34693877551020413,32.11764705882352,0.09285714285714286,1
Nutrition | r34_c21 | Friday,Nutrition,r34_c21,Friday,450.0,07:30-08:00,17,5,245,53,True,0.06938775510204082,0.06938775510204082,480.0,08:00-08:30,0.6530612244897959,-30.0,30.0,False,True,30.0,2.0816326530612246,0.017346938775510204,True,True,0.34693877551020413,32.11764705882352,11.142857142857142,0.09285714285714286,0.34693877551020413,32.11764705882352,0.09285714285714286,2
Nutrition | r34_c21 | Friday,Nutrition,r34_c21,Friday,420.0,07:00-07:30,6,1,245,53,True,0.024489795918367346,0.024489795918367346,480.0,08:00-08:30,0.6530612244897959,-60.0,60.0,False,True,60.0,1.4693877551020407,0.012244897959183673,True,True,0.34693877551020413,32.11764705882352,11.142857142857142,0.09285714285714286,0.34693877551020413,32.11764705882352,0.09285714285714286,3
Nutrition | r34_c21 | Monday,Nutrition,r34_c21,Monday,510.0,08:30-09:00,59,18,211,52,True,0.2796208530805687,0.2796208530805687,480.0,08:00-08:30,0.6966824644549763,30.0,30.0,False,True,30.0,8.388625592417062,0.06990521327014218,True,True,0.3033175355450237,29.999999999999996,9.09952606635071,0.07582938388625593,0.3033175355450237,29.999999999999996,0.07582938388625593,1
Nutrition | r34_c21 | Monday,Nutrition,r34_c21,Monday,450.0,07:30-08:00,5,5,211,52,True,0.023696682464454975,0.023696682464454975,480.0,08:00-08:30,0.6966824644549763,-30.0,30.0,False,True,30.0,0.7109004739336492,0.005924170616113744,True,True,0.3033175355450237,29.999999999999996,9.09952606635071,0.07582938388625593,0.3033175355450237,29.999999999999996,0.07582938388625593,2
Nutrition | r34_c21 | Thursday,Nutrition,r34_c21,Thursday,510.0,08:30-09:00,41,18,155,52,True,0.2645161290322581,0.2645161290322581,480.0,08:00-08:30,0.7096774193548387,30.0,30.0,False,True,30.0,7.935483870967742,0.06612903225806452,True,True,0.29032258064516125,30.0,8.709677419354838,0.07258064516129033,0.29032258064516125,30.0,0.07258064516129033,1
Nutrition | r34_c21 | Thursday,Nutrition,r34_c21,Thursday,450.0,07:30-08:00,4,4,155,52,True,0.025806451612903226,0.025806451612903226,480.0,08:00-08:30,0.7096774193548387,-30.0,30.0,False,True,30.0,0.7741935483870968,0.0064516129032258064,True,True,0.29032258064516125,30.0,8.709677419354838,0.07258064516129033,0.29032258064516125,30.0,0.07258064516129033,2
Nutrition | r34_c21 | Tuesday,Nutrition,r34_c21,Tuesday,510.0,08:30-09:00,40,19,158,52,True,0.25316455696202533,0.25316455696202533,480.0,08:00-08:30,0.7215189873417721,30.0,30.0,False,True,30.0,7.59493670886076,0.06329113924050633,True,True,0.2784810126582279,29.999999999999996,8.354430379746836,0.06962025316455697,0.2784810126582279,29.999999999999996,0.06962025316455697,1
Nutrition | r34_c21 | Tuesday,Nutrition,r34_c21,Tuesday,450.0,07:30-08:00,4,4,158,52,True,0.02531645569620253,0.02531645569620253,480.0,08:00-08:30,0.7215189873417721,-30.0,30.0,False,True,30.0,0.7594936708860759,0.006329113924050633,True,True,0.2784810126582279,29.999999999999996,8.354430379746836,0.06962025316455697,0.2784810126582279,29.999999999999996,0.06962025316455697,2
Nutrition | r34_c21 | Wednesday,Nutrition,r34_c21,Wednesday,510.0,08:30-09:00,62,19,219,52,True,0.2831050228310502,0.2831050228310502,480.0,08:00-08:30,0.6986301369863014,30.0,30.0,False,True,30.0,8.493150684931507,0.07077625570776255,True,True,0.3013698630136986,30.000000000000004,9.04109589041096,0.07534246575342465,0.3013698630136986,30.000000000000004,0.07534246575342465,1
Nutrition | r34_c21 | Wednesday,Nutrition,r34_c21,Wednesday,450.0,07:30-08:00,4,4,219,52,True,0.0182648401826484,0.0182648401826484,480.0,08:00-08:30,0.6986301369863014,-30.0,30.0,False,True,30.0,0.547945205479452,0.0045662100456621,True,True,0.3013698630136986,30.000000000000004,9.04109589041096,0.07534246575342465,0.3013698630136986,30.000000000000004,0.07534246575342465,2
Nutrition | r34_c22 | Friday,Nutrition,r34_c22,Friday,480.0,08:00-08:30,53,47,109,53,True,0.48623853211009177,0.48623853211009177,510.0,08:30-09:00,0.4954128440366973,-30.0,30.0,False,True,30.0,14.587155963302752,0.12155963302752294,True,True,0.5045871559633027,31.090909090909093,15.688073394495413,0.13073394495412843,0.5045871559633027,31.090909090909093,0.13073394495412843,1
Nutrition | r34_c22 | Friday,Nutrition,r34_c22,Friday,450.0,07:30-08:00,2,1,109,53,True,0.01834862385321101,0.01834862385321101,510.0,08:30-09:00,0.4954128440366973,-60.0,60.0,False,True,60.0,1.1009174311926606,0.009174311926605505,True,True,0.5045871559633027,31.090909090909093,15.688073394495413,0.13073394495412843,0.5045871559633027,31.090909090909093,0.13073394495412843,2
Nutrition | r34_c22 | Monday,Nutrition,r34_c22,Monday,510.0,08:30-09:00,28,18,70,52,True,0.4,0.4,480.0,08:00-08:30,0.6,30.0,30.0,False,True,30.0,12.0,0.1,True,True,0.4,30.0,12.0,0.1,0.4,30.0,0.1,1
Nutrition | r34_c22 | Thursday,Nutrition,r34_c22,Thursday,480.0,08:00-08:30,46,42,99,52,True,0.46464646464646464,0.46464646464646464,510.0,08:30-09:00,0.5353535353535354,-30.0,30.0,False,True,30.0,13.93939393939394,0.11616161616161616,True,True,0.46464646464646464,30.0,13.93939393939394,0.11616161616161616,0.46464646464646464,30.0,0.11616161616161616,1
Nutrition | r34_c22 | Tuesday,Nutrition,r34_c22,Tuesday,510.0,08:30-09:00,53,18,107,52,True,0.4953271028037383,0.4953271028037383,480.0,08:00-08:30,0.5046728971962616,30.0,30.0,False,True,30.0,14.85981308411215,0.12383177570093458,True,True,0.4953271028037384,29.999999999999996,14.85981308411215,0.12383177570093458,0.4953271028037384,29.999999999999996,0.12383177570093458,1
Nutrition | r34_c22 | Wednesday,Nutrition,r34_c22,Wednesday,480.0,08:00-08:30,52,46,110,52,True,0.4727272727272727,0.4727272727272727,510.0,08:30-09:00,0.5272727272727272,-30.0,30.0,False,True,30.0,14.181818181818182,0.11818181818181818,True,True,0.4727272727272728,29.999999999999996,14.181818181818182,0.11818181818181818,0.4727272727272728,29.999999999999996,0.11818181818181818,1
Nutrition | r35_c20 | Friday,Nutrition,r35_c20,Friday,450.0,07:30-08:00,1,1,56,50,True,0.017857142857142856,0.017857142857142856,480.0,08:00-08:30,0.9821428571428571,-30.0,30.0,False,True,30.0,0.5357142857142857,0.004464285714285714,True,True,0.017857142857142905,29.99999999999992,0.5357142857142857,0.004464285714285714,0.017857142857142905,29.99999999999992,0.004464285714285714,1
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,480.0,08:00-08:30,61,38,782,53,True,0.07800511508951406,0.07800511508951406,780.0,13:00-13:30,0.7723785166240409,-300.0,300.0,False,True,120.0,23.40153452685422,0.07800511508951406,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,1
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,510.0,08:30-09:00,50,39,782,53,True,0.0639386189258312,0.0639386189258312,780.0,13:00-13:30,0.7723785166240409,-270.0,270.0,False,True,120.0,17.263427109974426,0.0639386189258312,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,2
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,810.0,13:30-14:00,37,37,782,53,True,0.04731457800511509,0.04731457800511509,780.0,13:00-13:30,0.7723785166240409,30.0,30.0,False,True,30.0,1.4194373401534528,0.011828644501278773,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,3
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,720.0,12:00-12:30,13,2,782,53,True,0.016624040920716114,0.016624040920716114,780.0,13:00-13:30,0.7723785166240409,-60.0,60.0,False,True,60.0,0.9974424552429668,0.008312020460358057,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,4
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,660.0,11:00-11:30,10,2,782,53,True,0.01278772378516624,0.01278772378516624,780.0,13:00-13:30,0.7723785166240409,-120.0,120.0,False,True,120.0,1.5345268542199488,0.01278772378516624,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,5
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,630.0,10:30-11:00,3,1,782,53,True,0.0038363171355498722,0.0038363171355498722,780.0,13:00-13:30,0.7723785166240409,-150.0,150.0,False,True,120.0,0.5754475703324808,0.0038363171355498727,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,6
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,750.0,12:30-13:00,2,1,782,53,True,0.0025575447570332483,0.0025575447570332483,780.0,13:00-13:30,0.7723785166240409,-30.0,30.0,False,True,30.0,0.07672634271099744,0.0006393861892583121,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,7
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,450.0,07:30-08:00,1,1,782,53,True,0.0012787723785166241,0.0012787723785166241,780.0,13:00-13:30,0.7723785166240409,-330.0,330.0,False,True,120.0,0.421994884910486,0.0012787723785166241,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,8
Nutrition | r35_c21 | Friday,Nutrition,r35_c21,Friday,690.0,11:30-12:00,1,1,782,53,True,0.0012787723785166241,0.0012787723785166241,780.0,13:00-13:30,0.7723785166240409,-90.0,90.0,False,True,90.0,0.11508951406649617,0.0009590792838874682,True,True,0.2276214833759591,201.23595505617973,45.80562659846547,0.1815856777493606,0.2276214833759591,201.23595505617973,0.1815856777493606,9
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,510.0,08:30-09:00,68,39,762,52,True,0.08923884514435695,0.08923884514435695,780.0,13:00-13:30,0.8018372703412073,-270.0,270.0,False,True,120.0,24.094488188976378,0.08923884514435695,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,1
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,480.0,08:00-08:30,43,27,762,52,True,0.05643044619422572,0.05643044619422572,780.0,13:00-13:30,0.8018372703412073,-300.0,300.0,False,True,120.0,16.929133858267715,0.05643044619422572,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,2
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,810.0,13:30-14:00,37,36,762,52,True,0.048556430446194225,0.048556430446194225,780.0,13:00-13:30,0.8018372703412073,30.0,30.0,False,True,30.0,1.4566929133858268,0.012139107611548556,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,3
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,720.0,12:00-12:30,1,1,762,52,True,0.0013123359580052493,0.0013123359580052493,780.0,13:00-13:30,0.8018372703412073,-60.0,60.0,False,True,60.0,0.07874015748031496,0.0006561679790026247,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,4
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,750.0,12:30-13:00,1,1,762,52,True,0.0013123359580052493,0.0013123359580052493,780.0,13:00-13:30,0.8018372703412073,-30.0,30.0,False,True,30.0,0.03937007874015748,0.00032808398950131233,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,5
Nutrition | r35_c21 | Monday,Nutrition,r35_c21,Monday,900.0,15:00-15:30,1,1,762,52,True,0.0013123359580052493,0.0013123359580052493,780.0,13:00-13:30,0.8018372703412073,120.0,120.0,False,True,120.0,0.15748031496062992,0.0013123359580052493,True,True,0.19816272965879267,215.7615894039735,42.75590551181102,0.1601049868766404,0.19816272965879267,215.7615894039735,0.1601049868766404,6
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,510.0,08:30-09:00,67,43,690,52,True,0.09710144927536232,0.09710144927536232,780.0,13:00-13:30,0.7608695652173914,-270.0,270.0,False,True,120.0,26.217391304347828,0.09710144927536232,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,1
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,480.0,08:00-08:30,41,31,690,52,True,0.059420289855072465,0.059420289855072465,780.0,13:00-13:30,0.7608695652173914,-300.0,300.0,False,True,120.0,17.82608695652174,0.059420289855072465,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,2
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,810.0,13:30-14:00,37,36,690,52,True,0.0536231884057971,0.0536231884057971,780.0,13:00-13:30,0.7608695652173914,30.0,30.0,False,True,30.0,1.608695652173913,0.013405797101449275,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,3
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,660.0,11:00-11:30,7,2,690,52,True,0.010144927536231883,0.010144927536231883,780.0,13:00-13:30,0.7608695652173914,-120.0,120.0,False,True,120.0,1.217391304347826,0.010144927536231883,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,4
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,690.0,11:30-12:00,7,1,690,52,True,0.010144927536231883,0.010144927536231883,780.0,13:00-13:30,0.7608695652173914,-90.0,90.0,False,True,90.0,0.9130434782608695,0.0076086956521739125,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,5
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,630.0,10:30-11:00,2,1,690,52,True,0.002898550724637681,0.002898550724637681,780.0,13:00-13:30,0.7608695652173914,-150.0,150.0,False,True,120.0,0.43478260869565216,0.002898550724637681,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,6
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,720.0,12:00-12:30,2,1,690,52,True,0.002898550724637681,0.002898550724637681,780.0,13:00-13:30,0.7608695652173914,-60.0,60.0,False,True,60.0,0.17391304347826086,0.0014492753623188406,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,7
Nutrition | r35_c21 | Thursday,Nutrition,r35_c21,Thursday,840.0,14:00-14:30,2,1,690,52,True,0.002898550724637681,0.002898550724637681,780.0,13:00-13:30,0.7608695652173914,60.0,60.0,False,True,60.0,0.17391304347826086,0.0014492753623188406,True,True,0.23913043478260865,203.09090909090912,48.565217391304344,0.19347826086956524,0.23913043478260865,203.09090909090912,0.19347826086956524,8
Nutrition | r35_c21 | Tuesday,Nutrition,r35_c21,Tuesday,510.0,08:30-09:00,82,45,744,52,True,0.11021505376344086,0.11021505376344086,780.0,13:00-13:30,0.782258064516129,-270.0,270.0,False,True,120.0,29.758064516129032,0.11021505376344086,True,True,0.217741935483871,213.51851851851845,46.49193548387096,0.17506720430107525,0.217741935483871,213.51851851851845,0.17506720430107525,1
